CHR	maps	lgchr	LG.x	gpos	chr	pphys	LG.y	LG_start	LG_end	n_contig	contig_type	contig_id	contig_start	contig_end	orientation	anchored
31576	GA	7	1	124.055	7	14708294	7	1520370	21570164	57	W	9	1	20049795	+	1
7501	GA	7	1	122.584	7	14605607	7	1520370	21570164	57	W	9	1	20049795	+	1
7501	GA	7	1	122.584	7	14605578	7	1520370	21570164	57	W	9	1	20049795	+	1
70880	GA	7	1	122.584	7	14652511	7	1520370	21570164	57	W	9	1	20049795	+	1
86718	GA	7	1	122.584	7	14627885	7	1520370	21570164	57	W	9	1	20049795	+	1
84880	GA	7	1	122.584	7	14603479	7	1520370	21570164	57	W	9	1	20049795	+	1
84880	GA	7	1	122.584	7	14603468	7	1520370	21570164	57	W	9	1	20049795	+	1
82132	GA	7	1	120.361	7	14488489	7	1520370	21570164	57	W	9	1	20049795	+	1
70059	GA	7	1	120.361	7	14494724	7	1520370	21570164	57	W	9	1	20049795	+	1
82132	GA	7	1	120.361	7	14488475	7	1520370	21570164	57	W	9	1	20049795	+	1
103329	GA	7	1	119.631	7	14189860	7	1520370	21570164	57	W	9	1	20049795	+	1
5661	GA	7	1	119.631	7	14403488	7	1520370	21570164	57	W	9	1	20049795	+	1
3105	GA	7	1	119.631	7	14114238	7	1520370	21570164	57	W	9	1	20049795	+	1
25919	GA	7	1	119.631	7	14200283	7	1520370	21570164	57	W	9	1	20049795	+	1
97	GA	7	1	119.631	7	14418584	7	1520370	21570164	57	W	9	1	20049795	+	1
42385	GA	7	1	119.631	7	14256858	7	1520370	21570164	57	W	9	1	20049795	+	1
25919	GA	7	1	119.631	7	14200305	7	1520370	21570164	57	W	9	1	20049795	+	1
102059	GA	7	1	119.631	7	14223259	7	1520370	21570164	57	W	9	1	20049795	+	1
110957	GA	7	1	119.631	7	14165181	7	1520370	21570164	57	W	9	1	20049795	+	1
103329	GA	7	1	119.631	7	14189807	7	1520370	21570164	57	W	9	1	20049795	+	1
119714	GA	7	1	119.631	7	14254169	7	1520370	21570164	57	W	9	1	20049795	+	1
42385	GA	7	1	119.631	7	14256863	7	1520370	21570164	57	W	9	1	20049795	+	1
102059	GA	7	1	119.631	7	14223214	7	1520370	21570164	57	W	9	1	20049795	+	1
22897	GA	7	1	118.90100000000001	7	14021451	7	1520370	21570164	57	W	9	1	20049795	+	1
119714	GA	7	1	118.90100000000001	7	14254158	7	1520370	21570164	57	W	9	1	20049795	+	1
116671	GA	7	1	118.90100000000001	7	14091662	7	1520370	21570164	57	W	9	1	20049795	+	1
119714	GA	7	1	118.90100000000001	7	14254159	7	1520370	21570164	57	W	9	1	20049795	+	1
46439	GA	7	1	118.90100000000001	7	14036685	7	1520370	21570164	57	W	9	1	20049795	+	1
116671	GA	7	1	118.90100000000001	7	14091684	7	1520370	21570164	57	W	9	1	20049795	+	1
86874	GA	7	1	118.171	7	14041926	7	1520370	21570164	57	W	9	1	20049795	+	1
107079	GA	7	1	118.171	7	14066735	7	1520370	21570164	57	W	9	1	20049795	+	1
1389	GA	7	1	118.171	7	14085166	7	1520370	21570164	57	W	9	1	20049795	+	1
107079	GA	7	1	118.171	7	14066729	7	1520370	21570164	57	W	9	1	20049795	+	1
1389	GA	7	1	117.44200000000001	7	14085153	7	1520370	21570164	57	W	9	1	20049795	+	1
14770	GA	7	1	117.44200000000001	7	13991092	7	1520370	21570164	57	W	9	1	20049795	+	1
80447	GA	7	1	116.712	7	13674454	7	1520370	21570164	57	W	9	1	20049795	+	1
82334	GA	7	1	116.712	7	13880947	7	1520370	21570164	57	W	9	1	20049795	+	1
1389	GA	7	1	116.712	7	14085154	7	1520370	21570164	57	W	9	1	20049795	+	1
63509	GA	7	1	116.712	7	13770016	7	1520370	21570164	57	W	9	1	20049795	+	1
49241	GA	7	1	116.712	7	13880007	7	1520370	21570164	57	W	9	1	20049795	+	1
42247	GA	7	1	116.712	7	13743292	7	1520370	21570164	57	W	9	1	20049795	+	1
103173	GA	7	1	116.712	7	13877831	7	1520370	21570164	57	W	9	1	20049795	+	1
1515	GA	7	1	116.712	7	13952980	7	1520370	21570164	57	W	9	1	20049795	+	1
9394	GA	7	1	116.712	7	13866526	7	1520370	21570164	57	W	9	1	20049795	+	1
87511	GA	7	1	116.712	7	13819629	7	1520370	21570164	57	W	9	1	20049795	+	1
58106	GA	7	1	116.712	7	13913541	7	1520370	21570164	57	W	9	1	20049795	+	1
4181	GA	7	1	116.712	7	13685178	7	1520370	21570164	57	W	9	1	20049795	+	1
63509	GA	7	1	116.712	7	13769989	7	1520370	21570164	57	W	9	1	20049795	+	1
80447	GA	7	1	116.712	7	13674461	7	1520370	21570164	57	W	9	1	20049795	+	1
115781	GA	7	1	116.712	7	13841836	7	1520370	21570164	57	W	9	1	20049795	+	1
3769	GA	7	1	116.712	7	13981286	7	1520370	21570164	57	W	9	1	20049795	+	1
115078	GA	7	1	116.712	7	13724132	7	1520370	21570164	57	W	9	1	20049795	+	1
115781	GA	7	1	116.712	7	13841837	7	1520370	21570164	57	W	9	1	20049795	+	1
86832	GA	7	1	116.712	7	13819216	7	1520370	21570164	57	W	9	1	20049795	+	1
6075	GA	7	1	116.712	7	13708668	7	1520370	21570164	57	W	9	1	20049795	+	1
1685	GA	7	1	116.712	7	13879591	7	1520370	21570164	57	W	9	1	20049795	+	1
49241	GA	7	1	116.712	7	13879978	7	1520370	21570164	57	W	9	1	20049795	+	1
56046	GA	7	1	116.712	7	13638490	7	1520370	21570164	57	W	9	1	20049795	+	1
42426	GA	7	1	116.712	7	13974735	7	1520370	21570164	57	W	9	1	20049795	+	1
107198	GA	7	1	115.982	7	13573483	7	1520370	21570164	57	W	9	1	20049795	+	1
107198	GA	7	1	115.982	7	13573444	7	1520370	21570164	57	W	9	1	20049795	+	1
26927	GA	7	1	115.982	7	13712426	7	1520370	21570164	57	W	9	1	20049795	+	1
45491	GA	7	1	115.25200000000001	7	13466113	7	1520370	21570164	57	W	9	1	20049795	+	1
52691	GA	7	1	115.25200000000001	7	13468712	7	1520370	21570164	57	W	9	1	20049795	+	1
111846	GA	7	1	115.25200000000001	7	13510841	7	1520370	21570164	57	W	9	1	20049795	+	1
40961	GA	7	1	115.25200000000001	7	13467618	7	1520370	21570164	57	W	9	1	20049795	+	1
58825	GA	7	1	115.25200000000001	7	13580987	7	1520370	21570164	57	W	9	1	20049795	+	1
111846	GA	7	1	115.25200000000001	7	13510855	7	1520370	21570164	57	W	9	1	20049795	+	1
82400	GA	7	1	115.25200000000001	7	13490771	7	1520370	21570164	57	W	9	1	20049795	+	1
23687	GA	7	1	115.25200000000001	7	13473864	7	1520370	21570164	57	W	9	1	20049795	+	1
33935	GA	7	1	114.522	7	13045117	7	1520370	21570164	57	W	9	1	20049795	+	1
113581	GA	7	1	114.522	7	13299267	7	1520370	21570164	57	W	9	1	20049795	+	1
4296	GA	7	1	114.522	7	13152402	7	1520370	21570164	57	W	9	1	20049795	+	1
84577	GA	7	1	114.522	7	13439830	7	1520370	21570164	57	W	9	1	20049795	+	1
13826	GA	7	1	114.522	7	13126692	7	1520370	21570164	57	W	9	1	20049795	+	1
33935	GA	7	1	113.792	7	13045133	7	1520370	21570164	57	W	9	1	20049795	+	1
23692	GA	7	1	113.792	7	13069981	7	1520370	21570164	57	W	9	1	20049795	+	1
817	GA	7	1	113.06200000000001	7	12920058	7	1520370	21570164	57	W	9	1	20049795	+	1
817	GA	7	1	113.06200000000001	7	12920053	7	1520370	21570164	57	W	9	1	20049795	+	1
108362	GA	7	1	112.33200000000001	7	12821800	7	1520370	21570164	57	W	9	1	20049795	+	1
108362	GA	7	1	112.33200000000001	7	12821802	7	1520370	21570164	57	W	9	1	20049795	+	1
108362	GA	7	1	112.33200000000001	7	12821801	7	1520370	21570164	57	W	9	1	20049795	+	1
111688	GA	7	1	111.602	7	12802241	7	1520370	21570164	57	W	9	1	20049795	+	1
26182	GA	7	1	110.872	7	12794774	7	1520370	21570164	57	W	9	1	20049795	+	1
30864	GA	7	1	109.40100000000001	7	12654753	7	1520370	21570164	57	W	9	1	20049795	+	1
81647	GA	7	1	109.40100000000001	7	12717548	7	1520370	21570164	57	W	9	1	20049795	+	1
52139	GA	7	1	107.93100000000001	7	12633008	7	1520370	21570164	57	W	9	1	20049795	+	1
57910	GA	7	1	107.93100000000001	7	12566586	7	1520370	21570164	57	W	9	1	20049795	+	1
117881	GA	7	1	107.93100000000001	7	12443270	7	1520370	21570164	57	W	9	1	20049795	+	1
107665	GA	7	1	107.93100000000001	7	12633035	7	1520370	21570164	57	W	9	1	20049795	+	1
82035	GA	7	1	107.93100000000001	7	12633502	7	1520370	21570164	57	W	9	1	20049795	+	1
116168	GA	7	1	107.93100000000001	7	12581106	7	1520370	21570164	57	W	9	1	20049795	+	1
92481	GA	7	1	107.93100000000001	7	12417986	7	1520370	21570164	57	W	9	1	20049795	+	1
108928	GA	7	1	107.93100000000001	7	12577791	7	1520370	21570164	57	W	9	1	20049795	+	1
52139	GA	7	1	107.93100000000001	7	12633036	7	1520370	21570164	57	W	9	1	20049795	+	1
113012	GA	7	1	107.93100000000001	7	12608204	7	1520370	21570164	57	W	9	1	20049795	+	1
82035	GA	7	1	107.93100000000001	7	12633501	7	1520370	21570164	57	W	9	1	20049795	+	1
52139	GA	7	1	107.93100000000001	7	12633019	7	1520370	21570164	57	W	9	1	20049795	+	1
81329	GA	7	1	107.93100000000001	7	12472245	7	1520370	21570164	57	W	9	1	20049795	+	1
100741	GA	7	1	107.20100000000001	7	12350887	7	1520370	21570164	57	W	9	1	20049795	+	1
44973	GA	7	1	107.20100000000001	7	12356071	7	1520370	21570164	57	W	9	1	20049795	+	1
79685	GA	7	1	106.471	7	11950317	7	1520370	21570164	57	W	9	1	20049795	+	1
79685	GA	7	1	106.471	7	11950292	7	1520370	21570164	57	W	9	1	20049795	+	1
103919	GA	7	1	106.471	7	12260210	7	1520370	21570164	57	W	9	1	20049795	+	1
48108	GA	7	1	105.741	7	11753402	7	1520370	21570164	57	W	9	1	20049795	+	1
44019	GA	7	1	105.741	7	11922629	7	1520370	21570164	57	W	9	1	20049795	+	1
33218	GA	7	1	105.741	7	11898860	7	1520370	21570164	57	W	9	1	20049795	+	1
101879	GA	7	1	105.741	7	12095976	7	1520370	21570164	57	W	9	1	20049795	+	1
50238	GA	7	1	105.741	7	11729258	7	1520370	21570164	57	W	9	1	20049795	+	1
33218	GA	7	1	105.741	7	11898877	7	1520370	21570164	57	W	9	1	20049795	+	1
15368	GA	7	1	105.741	7	11863930	7	1520370	21570164	57	W	9	1	20049795	+	1
1340	GA	7	1	105.741	7	11781308	7	1520370	21570164	57	W	9	1	20049795	+	1
15368	GA	7	1	105.741	7	11863936	7	1520370	21570164	57	W	9	1	20049795	+	1
50238	GA	7	1	105.741	7	11729236	7	1520370	21570164	57	W	9	1	20049795	+	1
33218	GA	7	1	105.741	7	11898873	7	1520370	21570164	57	W	9	1	20049795	+	1
35684	GA	7	1	105.01100000000001	7	11695589	7	1520370	21570164	57	W	9	1	20049795	+	1
55194	GA	7	1	105.01100000000001	7	11668403	7	1520370	21570164	57	W	9	1	20049795	+	1
43461	GA	7	1	105.01100000000001	7	11690310	7	1520370	21570164	57	W	9	1	20049795	+	1
55194	GA	7	1	105.01100000000001	7	11668409	7	1520370	21570164	57	W	9	1	20049795	+	1
119757	GA	7	1	104.281	7	11614269	7	1520370	21570164	57	W	9	1	20049795	+	1
19165	GA	7	1	104.281	7	11611825	7	1520370	21570164	57	W	9	1	20049795	+	1
55775	GA	7	1	104.281	7	11576620	7	1520370	21570164	57	W	9	1	20049795	+	1
19165	GA	7	1	104.281	7	11611811	7	1520370	21570164	57	W	9	1	20049795	+	1
40281	GA	7	1	104.281	7	11599968	7	1520370	21570164	57	W	9	1	20049795	+	1
119757	GA	7	1	103.551	7	11614268	7	1520370	21570164	57	W	9	1	20049795	+	1
119757	GA	7	1	103.551	7	11614262	7	1520370	21570164	57	W	9	1	20049795	+	1
39047	GA	7	1	102.82100000000001	7	11473457	7	1520370	21570164	57	W	9	1	20049795	+	1
110528	GA	7	1	102.82100000000001	7	11320344	7	1520370	21570164	57	W	9	1	20049795	+	1
39047	GA	7	1	102.82100000000001	7	11473453	7	1520370	21570164	57	W	9	1	20049795	+	1
29520	GA	7	1	102.82100000000001	7	11281171	7	1520370	21570164	57	W	9	1	20049795	+	1
88004	GA	7	1	102.82100000000001	7	11227413	7	1520370	21570164	57	W	9	1	20049795	+	1
117464	GA	7	1	102.82100000000001	7	11305253	7	1520370	21570164	57	W	9	1	20049795	+	1
119146	GA	7	1	102.82100000000001	7	11438542	7	1520370	21570164	57	W	9	1	20049795	+	1
6566	GA	7	1	102.82100000000001	7	11324897	7	1520370	21570164	57	W	9	1	20049795	+	1
45747	GA	7	1	102.82100000000001	7	11334581	7	1520370	21570164	57	W	9	1	20049795	+	1
78045	GA	7	1	100.599	7	11049174	7	1520370	21570164	57	W	9	1	20049795	+	1
103707	GA	7	1	100.599	7	11072165	7	1520370	21570164	57	W	9	1	20049795	+	1
108347	GA	7	1	100.599	7	11141115	7	1520370	21570164	57	W	9	1	20049795	+	1
107814	GA	7	1	100.599	7	11084452	7	1520370	21570164	57	W	9	1	20049795	+	1
103155	GA	7	1	100.599	7	11159313	7	1520370	21570164	57	W	9	1	20049795	+	1
103707	GA	7	1	100.599	7	11072180	7	1520370	21570164	57	W	9	1	20049795	+	1
112809	GA	7	1	100.599	7	11033659	7	1520370	21570164	57	W	9	1	20049795	+	1
40403	GA	7	1	100.599	7	11028828	7	1520370	21570164	57	W	9	1	20049795	+	1
78045	GA	7	1	100.599	7	11049163	7	1520370	21570164	57	W	9	1	20049795	+	1
11591	GA	7	1	100.599	7	11149027	7	1520370	21570164	57	W	9	1	20049795	+	1
110187	GA	7	1	99.128	7	10976931	7	1520370	21570164	57	W	9	1	20049795	+	1
16176	GA	7	1	99.128	7	10910743	7	1520370	21570164	57	W	9	1	20049795	+	1
110187	GA	7	1	99.128	7	10976969	7	1520370	21570164	57	W	9	1	20049795	+	1
110187	GA	7	1	99.128	7	10976963	7	1520370	21570164	57	W	9	1	20049795	+	1
34941	GA	7	1	98.39800000000001	7	10904567	7	1520370	21570164	57	W	9	1	20049795	+	1
100739	GA	7	1	98.39800000000001	7	10799418	7	1520370	21570164	57	W	9	1	20049795	+	1
34941	GA	7	1	98.39800000000001	7	10904606	7	1520370	21570164	57	W	9	1	20049795	+	1
32481	GA	7	1	98.39800000000001	7	10829930	7	1520370	21570164	57	W	9	1	20049795	+	1
101893	GA	7	1	98.39800000000001	7	10713203	7	1520370	21570164	57	W	9	1	20049795	+	1
101893	GA	7	1	98.39800000000001	7	10713163	7	1520370	21570164	57	W	9	1	20049795	+	1
32481	GA	7	1	98.39800000000001	7	10829935	7	1520370	21570164	57	W	9	1	20049795	+	1
101893	GA	7	1	98.39800000000001	7	10713206	7	1520370	21570164	57	W	9	1	20049795	+	1
87144	GA	7	1	97.668	7	10474112	7	1520370	21570164	57	W	9	1	20049795	+	1
114135	GA	7	1	97.668	7	10594495	7	1520370	21570164	57	W	9	1	20049795	+	1
20593	GA	7	1	97.668	7	10569728	7	1520370	21570164	57	W	9	1	20049795	+	1
87144	GA	7	1	97.668	7	10474063	7	1520370	21570164	57	W	9	1	20049795	+	1
76261	GA	7	1	97.668	7	10608969	7	1520370	21570164	57	W	9	1	20049795	+	1
76261	GA	7	1	97.668	7	10609028	7	1520370	21570164	57	W	9	1	20049795	+	1
36789	GA	7	1	97.668	7	10610764	7	1520370	21570164	57	W	9	1	20049795	+	1
87144	GA	7	1	97.668	7	10474098	7	1520370	21570164	57	W	9	1	20049795	+	1
20593	GA	7	1	97.668	7	10569747	7	1520370	21570164	57	W	9	1	20049795	+	1
2074	GA	7	1	97.668	7	10613551	7	1520370	21570164	57	W	9	1	20049795	+	1
36789	GA	7	1	97.668	7	10610769	7	1520370	21570164	57	W	9	1	20049795	+	1
56491	GA	7	1	97.668	7	10585902	7	1520370	21570164	57	W	9	1	20049795	+	1
64293	GA	7	1	96.938	7	10326117	7	1520370	21570164	57	W	9	1	20049795	+	1
101811	GA	7	1	96.938	7	10434582	7	1520370	21570164	57	W	9	1	20049795	+	1
20119	GA	7	1	96.938	7	10372644	7	1520370	21570164	57	W	9	1	20049795	+	1
83760	GA	7	1	96.938	7	10430631	7	1520370	21570164	57	W	9	1	20049795	+	1
20119	GA	7	1	96.938	7	10372654	7	1520370	21570164	57	W	9	1	20049795	+	1
64293	GA	7	1	96.938	7	10326115	7	1520370	21570164	57	W	9	1	20049795	+	1
112251	GA	7	1	96.208	7	10323433	7	1520370	21570164	57	W	9	1	20049795	+	1
100570	GA	7	1	96.208	7	10322965	7	1520370	21570164	57	W	9	1	20049795	+	1
109469	GA	7	1	96.208	7	9902133	7	1520370	21570164	57	W	9	1	20049795	+	1
66728	GA	7	1	95.47800000000001	7	10301122	7	1520370	21570164	57	W	9	1	20049795	+	1
36906	GA	7	1	95.47800000000001	7	10037807	7	1520370	21570164	57	W	9	1	20049795	+	1
77377	GA	7	1	95.47800000000001	7	9971769	7	1520370	21570164	57	W	9	1	20049795	+	1
66728	GA	7	1	95.47800000000001	7	10301156	7	1520370	21570164	57	W	9	1	20049795	+	1
66728	GA	7	1	95.47800000000001	7	10301113	7	1520370	21570164	57	W	9	1	20049795	+	1
19864	GA	7	1	95.47800000000001	7	10315115	7	1520370	21570164	57	W	9	1	20049795	+	1
66728	GA	7	1	95.47800000000001	7	10301149	7	1520370	21570164	57	W	9	1	20049795	+	1
1855	GA	7	1	95.47800000000001	7	10252262	7	1520370	21570164	57	W	9	1	20049795	+	1
106702	GA	7	1	95.47800000000001	7	10265900	7	1520370	21570164	57	W	9	1	20049795	+	1
1855	GA	7	1	95.47800000000001	7	10252266	7	1520370	21570164	57	W	9	1	20049795	+	1
1855	GA	7	1	95.47800000000001	7	10252261	7	1520370	21570164	57	W	9	1	20049795	+	1
120889	GA	7	1	95.47800000000001	7	10232141	7	1520370	21570164	57	W	9	1	20049795	+	1
66021	GA	7	1	95.47800000000001	7	10212355	7	1520370	21570164	57	W	9	1	20049795	+	1
76145	GA	7	1	95.47800000000001	7	10266958	7	1520370	21570164	57	W	9	1	20049795	+	1
76145	GA	7	1	95.47800000000001	7	10266964	7	1520370	21570164	57	W	9	1	20049795	+	1
66728	GA	7	1	95.47800000000001	7	10301177	7	1520370	21570164	57	W	9	1	20049795	+	1
105527	GA	7	1	94.748	7	10046088	7	1520370	21570164	57	W	9	1	20049795	+	1
109469	GA	7	1	94.748	7	9902153	7	1520370	21570164	57	W	9	1	20049795	+	1
67761	GA	7	1	94.748	7	9981402	7	1520370	21570164	57	W	9	1	20049795	+	1
69511	GA	7	1	94.748	7	9996496	7	1520370	21570164	57	W	9	1	20049795	+	1
28456	GA	7	1	94.748	7	9855528	7	1520370	21570164	57	W	9	1	20049795	+	1
109469	GA	7	1	94.748	7	9902174	7	1520370	21570164	57	W	9	1	20049795	+	1
67761	GA	7	1	94.748	7	9981343	7	1520370	21570164	57	W	9	1	20049795	+	1
58410	GA	7	1	94.748	7	9878367	7	1520370	21570164	57	W	9	1	20049795	+	1
114336	GA	7	1	94.748	7	9993344	7	1520370	21570164	57	W	9	1	20049795	+	1
4154	GA	7	1	94.748	7	10029154	7	1520370	21570164	57	W	9	1	20049795	+	1
67761	GA	7	1	94.748	7	9981345	7	1520370	21570164	57	W	9	1	20049795	+	1
103524	GA	7	1	94.018	7	9886136	7	1520370	21570164	57	W	9	1	20049795	+	1
42381	GA	7	1	94.018	7	9677793	7	1520370	21570164	57	W	9	1	20049795	+	1
42381	GA	7	1	94.018	7	9677792	7	1520370	21570164	57	W	9	1	20049795	+	1
102524	GA	7	1	94.018	7	9782700	7	1520370	21570164	57	W	9	1	20049795	+	1
77376	GA	7	1	94.018	7	9555116	7	1520370	21570164	57	W	9	1	20049795	+	1
99343	GA	7	1	94.018	7	9716832	7	1520370	21570164	57	W	9	1	20049795	+	1
61735	GA	7	1	94.018	7	9843059	7	1520370	21570164	57	W	9	1	20049795	+	1
60338	GA	7	1	94.018	7	9682092	7	1520370	21570164	57	W	9	1	20049795	+	1
39084	GA	7	1	94.018	7	9853744	7	1520370	21570164	57	W	9	1	20049795	+	1
58596	GA	7	1	94.018	7	9834954	7	1520370	21570164	57	W	9	1	20049795	+	1
39084	GA	7	1	94.018	7	9853759	7	1520370	21570164	57	W	9	1	20049795	+	1
32782	GA	7	1	94.018	7	9619365	7	1520370	21570164	57	W	9	1	20049795	+	1
114342	GA	7	1	93.28800000000001	7	9469024	7	1520370	21570164	57	W	9	1	20049795	+	1
111117	GA	7	1	93.28800000000001	7	9444154	7	1520370	21570164	57	W	9	1	20049795	+	1
114342	GA	7	1	93.28800000000001	7	9469076	7	1520370	21570164	57	W	9	1	20049795	+	1
104968	GA	7	1	93.28800000000001	7	9400091	7	1520370	21570164	57	W	9	1	20049795	+	1
35235	GA	7	1	93.28800000000001	7	9455139	7	1520370	21570164	57	W	9	1	20049795	+	1
104093	GA	7	1	93.28800000000001	7	9390781	7	1520370	21570164	57	W	9	1	20049795	+	1
115909	GA	7	1	93.28800000000001	7	9413732	7	1520370	21570164	57	W	9	1	20049795	+	1
35235	GA	7	1	93.28800000000001	7	9455142	7	1520370	21570164	57	W	9	1	20049795	+	1
85042	GA	7	1	92.558	7	9697305	7	1520370	21570164	57	W	9	1	20049795	+	1
111117	GA	7	1	92.558	7	9444162	7	1520370	21570164	57	W	9	1	20049795	+	1
86394	GA	7	1	92.558	7	9396326	7	1520370	21570164	57	W	9	1	20049795	+	1
3758	GA	7	1	91.828	7	9400884	7	1520370	21570164	57	W	9	1	20049795	+	1
3758	GA	7	1	91.828	7	9400886	7	1520370	21570164	57	W	9	1	20049795	+	1
115980	GA	7	1	91.098	7	9061556	7	1520370	21570164	57	W	9	1	20049795	+	1
121958	GA	7	1	91.098	7	9153699	7	1520370	21570164	57	W	9	1	20049795	+	1
72977	GA	7	1	91.098	7	9215527	7	1520370	21570164	57	W	9	1	20049795	+	1
36965	GA	7	1	91.098	7	9228890	7	1520370	21570164	57	W	9	1	20049795	+	1
64160	GA	7	1	91.098	7	9100597	7	1520370	21570164	57	W	9	1	20049795	+	1
36965	GA	7	1	91.098	7	9228878	7	1520370	21570164	57	W	9	1	20049795	+	1
84506	GA	7	1	91.098	7	9222359	7	1520370	21570164	57	W	9	1	20049795	+	1
9705	GA	7	1	90.369	7	9030902	7	1520370	21570164	57	W	9	1	20049795	+	1
48696	GA	7	1	90.369	7	9020920	7	1520370	21570164	57	W	9	1	20049795	+	1
106881	GA	7	1	88.89800000000001	7	8808836	7	1520370	21570164	57	W	9	1	20049795	+	1
99141	GA	7	1	88.89800000000001	7	8903736	7	1520370	21570164	57	W	9	1	20049795	+	1
109261	GA	7	1	88.89800000000001	7	8569744	7	1520370	21570164	57	W	9	1	20049795	+	1
118469	GA	7	1	88.89800000000001	7	8563739	7	1520370	21570164	57	W	9	1	20049795	+	1
66373	GA	7	1	88.89800000000001	7	8448166	7	1520370	21570164	57	W	9	1	20049795	+	1
118469	GA	7	1	88.89800000000001	7	8563715	7	1520370	21570164	57	W	9	1	20049795	+	1
37667	GA	7	1	88.89800000000001	7	8554250	7	1520370	21570164	57	W	9	1	20049795	+	1
38139	GA	7	1	88.89800000000001	7	8946305	7	1520370	21570164	57	W	9	1	20049795	+	1
73819	GA	7	1	88.89800000000001	7	8666854	7	1520370	21570164	57	W	9	1	20049795	+	1
121335	GA	7	1	88.89800000000001	7	8590379	7	1520370	21570164	57	W	9	1	20049795	+	1
118469	GA	7	1	88.89800000000001	7	8563761	7	1520370	21570164	57	W	9	1	20049795	+	1
73002	GA	7	1	88.89800000000001	7	8873482	7	1520370	21570164	57	W	9	1	20049795	+	1
33904	GA	7	1	88.89800000000001	7	8614725	7	1520370	21570164	57	W	9	1	20049795	+	1
54277	GA	7	1	88.89800000000001	7	8542384	7	1520370	21570164	57	W	9	1	20049795	+	1
109261	GA	7	1	88.89800000000001	7	8569725	7	1520370	21570164	57	W	9	1	20049795	+	1
117302	GA	7	1	88.89800000000001	7	8566622	7	1520370	21570164	57	W	9	1	20049795	+	1
3403	GA	7	1	88.89800000000001	7	8519157	7	1520370	21570164	57	W	9	1	20049795	+	1
34742	GA	7	1	88.89800000000001	7	8470073	7	1520370	21570164	57	W	9	1	20049795	+	1
48722	GA	7	1	88.89800000000001	7	8814450	7	1520370	21570164	57	W	9	1	20049795	+	1
79673	GA	7	1	88.89800000000001	7	8804664	7	1520370	21570164	57	W	9	1	20049795	+	1
121335	GA	7	1	88.89800000000001	7	8590344	7	1520370	21570164	57	W	9	1	20049795	+	1
101607	GA	7	1	88.89800000000001	7	8746050	7	1520370	21570164	57	W	9	1	20049795	+	1
118469	GA	7	1	88.89800000000001	7	8563745	7	1520370	21570164	57	W	9	1	20049795	+	1
48722	GA	7	1	88.89800000000001	7	8814452	7	1520370	21570164	57	W	9	1	20049795	+	1
48722	GA	7	1	88.89800000000001	7	8814442	7	1520370	21570164	57	W	9	1	20049795	+	1
40212	GA	7	1	88.89800000000001	7	8840453	7	1520370	21570164	57	W	9	1	20049795	+	1
113902	GA	7	1	88.168	7	8238167	7	1520370	21570164	57	W	9	1	20049795	+	1
8468	GA	7	1	88.168	7	8203876	7	1520370	21570164	57	W	9	1	20049795	+	1
79794	GA	7	1	88.168	7	8356787	7	1520370	21570164	57	W	9	1	20049795	+	1
157	GA	7	1	88.168	7	8350865	7	1520370	21570164	57	W	9	1	20049795	+	1
4454	GA	7	1	88.168	7	8306318	7	1520370	21570164	57	W	9	1	20049795	+	1
42662	GA	7	1	88.168	7	8203581	7	1520370	21570164	57	W	9	1	20049795	+	1
55704	GA	7	1	88.168	7	8274397	7	1520370	21570164	57	W	9	1	20049795	+	1
43721	GA	7	1	88.168	7	8324282	7	1520370	21570164	57	W	9	1	20049795	+	1
38343	GA	7	1	88.168	7	8225852	7	1520370	21570164	57	W	9	1	20049795	+	1
43721	GA	7	1	88.168	7	8324292	7	1520370	21570164	57	W	9	1	20049795	+	1
33606	GA	7	1	88.168	7	8342331	7	1520370	21570164	57	W	9	1	20049795	+	1
8402	GA	7	1	88.168	7	8245055	7	1520370	21570164	57	W	9	1	20049795	+	1
101571	GA	7	1	88.168	7	8203926	7	1520370	21570164	57	W	9	1	20049795	+	1
4454	GA	7	1	88.168	7	8306291	7	1520370	21570164	57	W	9	1	20049795	+	1
82596	GA	7	1	87.438	7	8052268	7	1520370	21570164	57	W	9	1	20049795	+	1
52015	GA	7	1	87.438	7	8175667	7	1520370	21570164	57	W	9	1	20049795	+	1
21138	GA	7	1	87.438	7	8031755	7	1520370	21570164	57	W	9	1	20049795	+	1
82596	GA	7	1	87.438	7	8052262	7	1520370	21570164	57	W	9	1	20049795	+	1
3266	GA	7	1	87.438	7	8054089	7	1520370	21570164	57	W	9	1	20049795	+	1
117951	GA	7	1	87.438	7	8078799	7	1520370	21570164	57	W	9	1	20049795	+	1
116078	GA	7	1	86.708	7	8029187	7	1520370	21570164	57	W	9	1	20049795	+	1
76550	GA	7	1	86.708	7	8028735	7	1520370	21570164	57	W	9	1	20049795	+	1
21138	GA	7	1	86.708	7	8031777	7	1520370	21570164	57	W	9	1	20049795	+	1
21138	GA	7	1	86.708	7	8031757	7	1520370	21570164	57	W	9	1	20049795	+	1
60511	GA	7	1	85.97800000000001	7	7992195	7	1520370	21570164	57	W	9	1	20049795	+	1
99419	GA	7	1	85.97800000000001	7	7978675	7	1520370	21570164	57	W	9	1	20049795	+	1
99419	GA	7	1	85.97800000000001	7	7978678	7	1520370	21570164	57	W	9	1	20049795	+	1
