LG	ogchr	ogphys	lgchr	pos
LG13	2	4018382	2	116.532
LG13	2	4073837	2	116.532
LG13	2	4092442	2	116.532
LG13	2	4110741	2	116.532
LG13	2	4139779	2	116.532
LG13	2	4196566	2	116.532
LG13	2	4221089	2	116.532
LG13	2	4226815	2	116.532
LG13	2	4292367	2	116.532
LG13	2	4302184	2	116.532
LG13	2	4330631	2	116.532
LG13	2	4421226	2	115.802
LG13	2	4499384	2	116.532
LG13	2	4509589	2	116.532
LG13	2	4573092	2	116.532
LG13	2	4573092	2	116.532
LG13	2	4614419	2	116.532
LG13	2	4636520	2	116.532
LG13	2	4637726	2	116.532
LG13	2	4664981	2	116.532
LG13	2	4664981	2	116.532
LG13	2	4698126	2	116.532
LG13	2	4698126	2	116.532
LG13	2	4715286	2	116.532
LG13	2	4715286	2	117.262
LG13	2	4747401	2	116.532
LG13	2	4747401	2	116.532
LG13	2	4808181	2	116.532
LG13	2	4810940	2	116.532
LG13	2	4810940	2	116.532
LG13	2	4810940	2	116.532
LG13	2	4814944	2	117.262
LG13	2	4822144	2	116.532
LG13	2	4833664	2	116.532
LG13	2	4840725	2	116.532
LG13	2	4840725	2	116.532
LG13	2	4840725	2	116.532
LG13	2	4860118	2	116.532
LG13	2	4860118	2	116.532
LG13	2	4873419	2	116.532
LG13	2	4873419	2	116.532
LG13	2	4973492	2	116.532
LG13	2	4973492	2	116.532
LG13	2	4994497	2	116.532
LG13	2	5006148	2	116.532
LG13	2	5012314	2	116.532
LG13	2	5012314	2	116.532
LG13	2	5066406	2	116.532
LG13	2	5082846	2	116.532
LG13	2	5147901	2	116.532
LG13	2	5199571	2	116.532
LG13	2	5289142	2	115.802
LG13	2	5317330	2	115.802
LG13	2	5400701	2	115.802
LG13	2	5400701	2	115.802
LG13	2	5400701	2	115.802
LG13	2	5400701	2	115.802
LG13	2	5463361	2	115.072
LG13	2	5463364	2	115.072
LG13	2	5499900	2	115.072
LG13	2	5507482	2	115.072
LG13	2	5507482	2	115.072
LG13	2	5540916	2	115.072
LG13	2	5547810	2	115.072
LG13	2	5550146	2	115.072
LG13	2	5626077	2	115.802
LG13	2	5680710	2	115.072
LG13	2	5713746	2	115.072
LG13	2	5714972	2	115.072
LG13	2	5718774	2	115.072
LG13	2	5719170	2	115.072
LG13	2	5719170	2	115.072
LG13	2	5719170	2	115.072
LG13	2	5719170	2	115.072
LG13	2	5719825	2	115.072
LG13	2	5751912	2	115.072
LG13	2	5751912	2	115.072
LG13	2	5751912	2	115.072
LG13	2	5751915	2	115.072
LG13	2	5751915	2	115.802
LG13	2	5819946	2	115.072
LG13	2	5918567	2	115.072
LG13	2	6007709	2	115.072
LG13	2	6030369	2	115.072
LG13	2	6032540	2	115.072
LG13	2	6036823	2	114.342
LG13	2	6036823	2	114.342
LG13	2	6036823	2	114.342
LG13	2	6046862	2	114.342
LG13	2	6139753	2	113.612
LG13	2	6142271	2	113.612
LG13	2	6155005	2	113.612
LG13	2	6181801	2	112.882
LG13	2	6218723	2	112.152
LG13	2	6236689	2	112.882
LG13	2	6237745	2	112.882
LG13	2	6281367	2	112.882
LG13	2	6281367	2	112.882
LG13	2	6281367	2	112.882
LG13	2	6321776	2	112.882
LG13	2	6384388	2	112.152
LG13	2	6384388	2	112.152
LG13	2	6438504	2	112.152
LG13	2	6488148	2	112.152
LG13	2	6498318	2	112.152
LG13	2	6506636	2	112.152
LG13	2	6514610	2	112.152
LG13	2	6521041	2	112.152
LG13	2	6580831	2	112.152
LG13	2	6609011	2	112.152
LG13	2	6616678	2	112.152
LG13	2	6618587	2	112.152
LG13	2	6618587	2	112.152
LG13	2	6634629	2	112.152
LG13	2	6661624	2	112.152
LG13	2	6701535	2	112.152
LG13	2	6733769	2	112.152
LG13	2	6734142	2	112.152
LG13	2	6746004	2	112.152
LG13	2	6746004	2	112.152
LG13	2	6746004	2	112.152
LG13	2	6746004	2	112.152
LG13	2	6801077	2	111.422
LG13	2	6801077	2	111.422
LG13	2	6819435	2	111.422
LG13	2	6831772	2	111.422
LG13	2	6831772	2	111.422
LG13	2	6865830	2	111.422
LG13	2	6867882	2	111.422
LG13	2	6885332	2	109.951
LG13	2	6885642	2	109.951
LG13	2	6885642	2	109.951
LG13	2	6886180	2	109.951
LG13	2	6910333	2	109.951
LG13	2	7088431	2	109.221
LG13	2	7131070	2	109.221
LG13	2	7131070	2	109.221
LG13	2	7156697	2	108.491
LG13	2	7161952	2	108.491
LG13	2	7193134	2	108.491
LG13	2	7254165	2	108.491
LG13	2	7277023	2	108.491
LG13	2	7301930	2	108.491
LG13	2	7313758	2	108.491
LG13	2	7316504	2	108.491
LG13	2	7328425	2	108.491
LG13	2	7342991	2	108.491
LG13	2	7343501	2	108.491
LG13	2	7343501	2	108.491
LG13	2	7343501	2	108.491
LG13	2	7343501	2	108.491
LG13	2	7362717	2	108.491
LG13	2	7403858	2	108.491
LG13	2	7403858	2	108.491
LG13	2	7420880	2	108.491
LG13	2	7489229	2	108.491
LG13	2	7581848	2	107.021
LG13	2	7586334	2	107.021
LG13	2	7695683	2	106.291
LG13	2	7795502	2	104.831
LG13	2	7806144	2	104.831
LG13	2	7821663	2	104.831
LG13	2	7867712	2	104.831
LG13	2	7867712	2	104.831
LG13	2	7873262	2	104.831
LG13	2	7881383	2	104.831
LG13	2	7881383	2	104.831
LG13	2	7910338	2	104.831
LG13	2	7910338	2	104.831
LG13	2	7910338	2	104.831
LG13	2	7910338	2	104.831
LG13	2	7915412	2	104.831
LG13	2	7915412	2	104.831
LG13	2	8008422	2	105.561
LG13	2	8020079	2	104.831
LG13	2	8032423	2	104.831
LG13	2	8076732	2	104.831
LG13	2	8076732	2	104.831
LG13	2	8082972	2	104.831
LG13	2	8082972	2	105.561
LG13	2	8101544	2	104.831
LG13	2	8101544	2	104.831
LG13	2	8114400	2	104.831
LG13	2	8131033	2	104.831
LG13	2	8174958	2	104.101
LG13	2	8175722	2	104.101
LG13	2	8175722	2	104.101
LG13	2	8217035	2	104.101
LG13	2	8217035	2	104.101
LG13	2	8240155	2	104.101
LG13	2	8240155	2	104.101
LG13	2	8263566	2	104.101
LG13	2	8317864	2	103.371
LG13	2	8389050	2	102.641
LG13	2	8443554	2	102.641
LG13	2	8443554	2	102.641
LG13	2	8542077	2	101.911
LG13	2	8546291	2	101.181
LG13	2	8558912	2	101.181
LG13	2	8558912	2	101.911
LG13	2	8558912	2	101.911
LG13	2	8646519	2	101.181
LG13	2	8667566	2	100.451
LG13	2	8667566	2	100.451
LG13	2	8721098	2	99.721
LG13	2	8721724	2	99.721
LG13	2	8721724	2	99.721
LG13	2	8757235	2	98.991
LG13	2	8757287	2	98.991
LG13	2	8763150	2	98.991
LG13	2	8763150	2	98.991
LG13	2	8764521	2	98.261
LG13	2	8764521	2	98.261
LG13	2	8829373	2	97.532
LG13	2	8829373	2	97.532
LG13	2	8829373	2	97.532
LG13	2	8834984	2	97.532
LG13	2	8841210	2	97.532
LG13	2	8841210	2	97.532
LG13	2	8841210	2	97.532
LG13	2	8879603	2	97.532
LG13	2	8897837	2	97.532
LG13	2	8907147	2	97.532
LG13	2	8907147	2	97.532
LG13	2	8937985	2	97.532
LG13	2	8980955	2	96.802
LG13	2	8987442	2	96.802
LG13	2	8987707	2	96.802
LG13	2	9039706	2	97.532
LG13	2	9135112	2	95.331
LG13	2	9317489	2	93.108
LG13	2	9321465	2	93.108
LG13	2	9385246	2	92.378
LG13	2	9387977	2	92.378
LG13	2	9387977	2	92.378
LG13	2	9551974	2	92.378
LG13	2	9578056	2	92.378
LG13	2	9578056	2	92.378
LG13	2	9594334	2	92.378
LG13	2	9672599	2	92.378
LG13	2	9674006	2	91.648
LG13	2	9674006	2	92.378
LG13	2	9677599	2	92.378
LG13	2	9678389	2	92.378
LG13	2	9737644	2	91.648
LG13	2	9800859	2	91.648
LG13	2	9851628	2	89.448
LG13	2	9880355	2	90.178
LG13	2	9892233	2	89.448
LG13	2	9988763	2	89.448
LG13	2	9998608	2	89.448
LG13	2	10031224	2	89.448
LG13	2	10045180	2	89.448
LG13	2	10051931	2	89.448
LG13	2	10080660	2	89.448
LG13	2	10102387	2	89.448
LG13	2	10135916	2	89.448
LG13	2	10213006	2	89.448
LG13	2	10227045	2	89.448
LG13	2	10227048	2	89.448
LG13	2	10227048	2	89.448
LG13	2	10345973	2	88.718
LG13	2	10345973	2	88.718
LG13	2	10345973	2	88.718
LG13	2	10510026	2	87.988
LG13	2	10511074	2	87.988
LG13	2	10511074	2	87.988
LG13	2	10588180	2	87.988
LG13	2	10639632	2	86.517
LG13	2	10639632	2	86.517
LG13	2	10662746	2	86.517
LG13	2	10753511	2	85.047
LG13	2	10753511	2	85.047
LG13	2	10753511	2	85.047
LG13	2	10875413	2	85.047
LG13	2	10875664	2	85.047
LG13	2	10925524	2	85.047
LG13	2	11030330	2	83.576
LG13	2	11041777	2	83.576
LG13	2	11103883	2	83.576
LG13	2	11140212	2	83.576
LG13	2	11201821	2	83.576
LG13	2	11274099	2	82.846
LG13	2	11274099	2	82.846
LG13	2	11274099	2	82.846
LG13	2	11398536	2	80.645
LG13	2	11398536	2	80.645
LG13	2	11429190	2	81.375
LG13	2	11448783	2	81.375
LG13	2	11455631	2	80.645
LG13	2	11455631	2	80.645
LG13	2	11488668	2	80.645
LG13	2	11542318	2	80.645
LG13	2	11548694	2	80.645
LG13	2	11552468	2	79.915
LG13	2	11569693	2	80.645
LG13	2	11569693	2	80.645
LG13	2	11589678	2	80.645
LG13	2	11591570	2	79.915
LG13	2	11597361	2	80.645
LG13	2	11613142	2	80.645
LG13	2	11628581	2	80.645
LG13	2	11641139	2	80.645
LG13	2	11641139	2	80.645
LG13	2	11648941	2	80.645
LG13	2	11662325	2	79.915
LG13	2	11662366	2	79.915
LG13	2	11662366	2	79.915
LG13	2	11687366	2	79.915
LG13	2	11742380	2	80.645
LG13	2	11820204	2	79.915
LG13	2	11840461	2	79.915
LG13	2	11840461	2	79.915
LG13	2	11840461	2	80.645
LG13	2	11874673	2	79.185
LG13	2	11877290	2	78.455
LG13	2	11880416	2	79.185
LG13	2	11911238	2	79.185
LG13	2	11975056	2	78.455
LG13	2	12048409	2	76.985
LG13	2	12048409	2	76.985
LG13	2	12057240	2	76.255
LG13	2	12074991	2	76.985
LG13	2	12077521	2	76.985
LG13	2	12091799	2	76.985
LG13	2	12091799	2	76.985
LG13	2	12146449	2	76.255
LG13	2	12146449	2	76.255
LG13	2	12151353	2	76.255
LG13	2	12151353	2	76.255
LG13	2	12151353	2	76.985
LG13	2	12165145	2	75.525
LG13	2	12165145	2	75.525
LG13	2	12177378	2	75.525
LG13	2	12204607	2	74.795
LG13	2	12204607	2	74.795
LG13	2	12204607	2	74.795
LG13	2	12222627	2	74.795
LG13	2	12222627	2	74.795
LG13	2	12252326	2	74.795
LG13	2	12252326	2	75.525
LG13	2	12255771	2	74.795
LG13	2	12302338	2	74.795
LG13	2	12364434	2	74.065
LG13	2	12398147	2	74.065
LG13	2	12410478	2	73.335
LG13	2	12453842	2	73.335
LG13	2	12453842	2	73.335
LG13	2	12453842	2	73.335
LG13	2	12483964	2	73.335
LG13	2	12483964	2	73.335
LG13	2	12489123	2	73.335
LG13	2	12494210	2	73.335
LG13	2	12540324	2	72.605
LG13	2	12561168	2	72.605
LG13	2	12570109	2	72.605
LG13	2	12578245	2	72.605
LG13	2	12578245	2	72.605
LG13	2	12578245	2	72.605
LG13	2	12583262	2	72.605
LG13	2	12605409	2	72.605
LG13	2	12606790	2	72.605
LG13	2	12655523	2	73.335
LG13	2	12661379	2	72.605
LG13	2	12670157	2	72.605
LG13	2	12731606	2	72.605
LG13	2	12743116	2	72.605
LG13	2	12759459	2	72.605
LG13	2	12795815	2	70.383
LG13	2	12809314	2	70.383
LG13	2	12809314	2	70.383
LG13	2	12901441	2	70.383
LG13	2	12901441	2	70.383
LG13	2	12901662	2	70.383
LG13	2	12913565	2	70.383
LG13	2	13019272	2	69.653
LG13	2	13100181	2	68.182
LG13	2	13168337	2	67.452
LG13	2	13369385	2	67.452
LG13	2	13369385	2	67.452
LG13	2	13369385	2	67.452
LG13	2	13622344	2	66.722
LG13	2	13626229	2	66.722
LG13	2	13692586	2	65.992
LG13	2	13794409	2	65.262
LG13	2	13833898	2	65.262
LG13	2	13850675	2	64.532
LG13	2	13958347	2	64.532
LG13	2	13958347	2	64.532
LG13	2	13975786	2	64.532
LG13	2	13975786	2	64.532
LG13	2	13975786	2	64.532
LG13	2	14074740	2	64.532
LG13	2	14184365	2	63.802
LG13	2	14249395	2	63.072
LG13	2	14267881	2	63.072
LG13	2	14269223	2	63.072
LG13	2	14269223	2	63.072
LG13	2	14269223	2	63.072
LG13	2	14302895	2	63.072
LG13	2	14405272	2	63.072
LG13	2	14457187	2	62.342
LG13	2	14484893	2	62.342
LG13	2	14515987	2	63.072
LG13	2	14580501	2	62.342
LG13	2	14580501	2	62.342
LG13	2	14580501	2	62.342
LG13	2	14625224	2	61.612
LG13	2	14625224	2	61.612
LG13	2	14663433	2	61.612
LG13	2	14717142	2	60.142
LG13	2	14717142	2	60.142
LG13	2	14830616	2	60.142
LG13	2	14848417	2	60.142
LG13	2	14893724	2	59.412
LG13	2	14893724	2	60.142
LG13	2	14917839	2	60.142
LG13	2	15003291	2	59.412
LG13	2	15013387	2	59.412
LG13	2	15101977	2	60.142
LG13	2	15255930	2	59.412
LG13	2	15263962	2	59.412
LG13	2	15419271	2	57.211
LG13	2	15421438	2	57.211
LG13	2	15501461	2	56.481
LG13	2	15501461	2	56.481
LG13	2	15501461	2	56.481
LG13	2	15504650	2	56.481
LG13	2	15505115	2	56.481
LG13	2	15505115	2	56.481
LG13	2	15505115	2	56.481
LG13	2	15510044	2	56.481
LG13	2	15510044	2	56.481
LG13	2	15533958	2	56.481
LG13	2	15621276	2	57.211
LG13	2	15621276	2	57.211
LG13	2	15629004	2	56.481
LG13	2	15640147	2	56.481
LG13	2	15661305	2	56.481
LG13	2	15661305	2	56.481
LG13	2	15661305	2	56.481
LG13	2	15756716	2	56.481
LG13	2	15756716	2	56.481
LG13	2	15766568	2	56.481
LG13	2	15791912	2	56.481
LG13	2	15791912	2	56.481
LG13	2	15791912	2	56.481
LG13	2	15939277	2	56.481
LG13	2	15995886	2	55.751
LG13	2	16071687	2	55.021
LG13	2	16072076	2	55.021
LG13	2	16074958	2	55.021
LG13	2	16074958	2	55.021
LG13	2	16191843	2	54.291
LG13	2	16191843	2	54.291
LG13	2	16355288	2	53.561
LG13	2	16381611	2	53.561
LG13	2	16478576	2	53.561
LG13	2	16574330	2	53.561
LG13	2	16574330	2	53.561
LG13	2	16574330	2	53.561
LG13	2	16588107	2	53.561
LG13	2	16603391	2	53.561
LG13	2	16611938	2	53.561
LG13	2	16611941	2	53.561
LG13	2	16627341	2	53.561
LG13	2	16659554	2	54.291
LG13	2	16661203	2	53.561
LG13	2	16670456	2	53.561
LG13	2	16692796	2	53.561
LG13	2	16702473	2	53.561
LG13	2	16731596	2	53.561
LG13	2	16829085	2	53.561
LG13	2	16838958	2	53.561
LG13	2	16880700	2	53.561
LG13	2	17043848	2	53.561
LG13	2	17081169	2	52.091
LG13	2	17081169	2	52.091
LG13	2	17082637	2	52.091
LG13	2	17190713	2	51.361
LG13	2	17190713	2	51.361
LG13	2	17209848	2	51.361
LG13	2	17246581	2	51.361
LG13	2	17316108	2	51.361
LG13	2	17316108	2	51.361
LG13	2	17403193	2	51.361
LG13	2	17403193	2	51.361
LG13	2	17409297	2	50.631
LG13	2	17422188	2	51.361
LG13	2	17427046	2	51.361
LG13	2	17593248	2	51.361
LG13	2	17622357	2	51.361
LG13	2	17636122	2	51.361
LG13	2	17686872	2	51.361
LG13	2	17717466	2	50.631
LG13	2	17748023	2	49.901
LG13	2	17749241	2	49.901
LG13	2	17785586	2	49.901
LG13	2	17816139	2	50.631
LG13	2	17860343	2	49.171
LG13	2	17890796	2	49.171
LG13	2	17916126	2	48.441
LG13	2	17924069	2	48.441
LG13	2	17924069	2	48.441
LG13	2	17957131	2	48.441
LG13	2	17957131	2	49.171
LG13	2	17960050	2	48.441
LG13	2	18049779	2	48.441
LG13	2	18049779	2	48.441
LG13	2	18049779	2	48.441
LG13	2	18127930	2	48.441
LG13	2	18139151	2	48.441
LG13	2	18158749	2	48.441
LG13	2	18223543	2	47.711
LG13	2	18223543	2	47.711
LG13	2	18231177	2	47.711
LG13	2	18287362	2	46.981
LG13	2	18331746	2	46.981
LG13	2	18414498	2	44.759
LG13	2	18441828	2	44.759
LG13	2	18457156	2	44.759
LG13	2	18475384	2	44.029
LG13	2	18475384	2	44.029
LG13	2	18490379	2	44.029
LG13	2	18662107	2	43.299
LG13	2	18662107	2	43.299
LG13	2	18766105	2	43.299
LG13	2	18971921	2	41.839
LG13	2	18975066	2	42.569
LG13	2	19018707	2	41.109
LG13	2	19028788	2	40.379
LG13	2	19071830	2	41.109
LG13	2	19125521	2	41.109
LG13	2	19125521	2	41.109
LG13	2	19136794	2	41.109
LG13	2	19136794	2	41.839
LG13	2	19147969	2	39.649
LG13	2	19180965	2	40.379
LG13	2	19200219	2	40.379
LG13	2	19200219	2	40.379
LG13	2	19294572	2	40.379
LG13	2	19313414	2	40.379
LG13	2	19356121	2	40.379
LG13	2	19397720	2	40.379
LG13	2	19435620	2	40.379
LG13	2	19447806	2	40.379
LG13	2	19472901	2	40.379
LG13	2	19480139	2	40.379
LG13	2	19482121	2	40.379
LG13	2	19534454	2	40.379
LG13	2	19563099	2	39.649
LG13	2	19564769	2	39.649
LG13	2	19564769	2	39.649
LG13	2	19633555	2	38.919
LG13	2	19645763	2	38.919
LG13	2	19658741	2	38.189
LG13	2	19820638	2	33.732
LG13	2	19820638	2	33.732
LG13	2	19841898	2	33.732
LG13	2	19918023	2	33.003
LG13	2	19940393	2	33.003
LG13	2	19942804	2	33.003
LG13	2	19942804	2	33.003
LG13	2	19975426	2	35.203
LG13	2	19975426	2	35.203
LG13	2	19975426	2	35.203
LG13	2	20038267	2	31.532
LG13	2	20063161	2	30.802
LG13	2	20063161	2	31.532
LG13	2	20064971	2	31.532
LG13	2	20107287	2	31.532
LG13	2	20107855	2	31.532
LG13	2	20131160	2	30.802
LG13	2	20151703	2	30.802
LG13	2	20155739	2	30.802
LG13	2	20155742	2	30.802
LG13	2	20155742	2	30.802
LG13	2	20291508	2	27.816
LG13	2	20382987	2	25.593
LG13	2	20410121	2	25.593
LG13	2	20478528	2	25.593
LG13	2	20537151	2	25.593
LG13	2	20711506	2	24.863
LG13	2	20711506	2	24.863
LG13	2	20711506	2	24.863
LG13	2	20711506	2	24.863
LG13	2	20823015	2	22.641
LG13	2	20886790	2	22.641
LG13	2	20916279	2	22.641
LG13	2	20916279	2	22.641
LG13	2	21130038	2	21.911
LG13	2	21532773	2	21.181
LG13	2	21532773	2	21.181
LG13	2	21810346	2	14.193
LG13	2	21826330	2	13.463
LG13	2	22297176	2	8.231
LG13	2	22335916	2	6.008
LG13	2	22335916	2	6.008
LG13	2	22335916	2	6.008
LG13	2	22335916	2	6.008
LG13	2	22683659	2	0
LG03	3	40404	3	117.411
LG03	3	83593	3	117.411
LG03	3	83593	3	117.411
LG03	3	91453	3	117.411
LG03	3	105250	3	118.141
LG03	3	105250	3	118.141
LG03	3	148624	3	117.411
LG03	3	161785	3	117.411
LG03	3	171956	3	117.411
LG03	3	171956	3	117.411
LG03	3	232645	3	117.411
LG03	3	232645	3	117.411
LG03	3	249362	3	117.411
LG03	3	256370	3	117.411
LG03	3	275043	3	117.411
LG03	3	290487	3	117.411
LG03	3	290487	3	117.411
LG03	3	322399	3	116.681
LG03	3	322399	3	116.681
LG03	3	341835	3	115.951
LG03	3	455374	3	115.951
LG03	3	455599	3	115.951
LG03	3	503100	3	115.221
LG03	3	507261	3	115.221
LG03	3	526371	3	114.491
LG03	3	601546	3	111.505
LG03	3	601546	3	111.505
LG03	3	601546	3	111.505
LG03	3	625133	3	111.505
LG03	3	633486	3	111.505
LG03	3	651240	3	111.505
LG03	3	651240	3	111.505
LG03	3	734887	3	110.776
LG03	3	737489	3	110.776
LG03	3	845444	3	109.305
LG03	3	845444	3	109.305
LG03	3	871277	3	107.834
LG03	3	888895	3	107.834
LG03	3	896948	3	107.834
LG03	3	899702	3	107.834
LG03	3	899702	3	107.834
LG03	3	951293	3	106.363
LG03	3	951293	3	106.363
LG03	3	962204	3	106.363
LG03	3	1093318	3	102.602
LG03	3	1097212	3	102.602
LG03	3	1195007	3	98.111
LG03	3	1317229	3	87.673
LG03	3	1349988	3	86.943
LG03	3	1368084	3	86.214
LG03	3	1384030	3	84.743
LG03	3	1475983	3	81.812
LG03	3	1483295	3	83.272
LG03	3	1483675	3	82.542
LG03	3	1484301	3	81.812
LG03	3	1548050	3	74.824
LG03	3	1548050	3	74.824
LG03	3	1548050	3	74.824
LG03	3	1601302	3	70.434
LG03	3	1601302	3	70.434
LG03	3	1921104	3	70.434
LG03	3	1936980	3	70.434
LG03	3	2309517	3	70.434
LG03	3	2347018	3	70.434
LG03	3	2421290	3	70.434
LG03	3	2421290	3	70.434
LG03	3	2448531	3	70.434
LG03	3	2462267	3	70.434
LG03	3	2462267	3	70.434
LG03	3	2528532	3	70.434
LG03	3	2580033	3	70.434
LG03	3	2669869	3	70.434
LG03	3	2669869	3	70.434
LG03	3	2814474	3	70.434
LG03	3	2814474	3	70.434
LG03	3	2814474	3	70.434
LG03	3	2919423	3	70.434
LG03	3	2976555	3	70.434
LG03	3	3026051	3	70.434
LG03	3	3026051	3	70.434
LG03	3	3026051	3	70.434
LG03	3	3056519	3	71.164
LG03	3	3056519	3	71.164
LG03	3	3127628	3	70.434
LG03	3	3165753	3	70.434
LG03	3	3245127	3	70.434
LG03	3	3339068	3	70.434
LG03	3	3445009	3	69.704
LG03	3	3847188	3	70.434
LG03	3	3847188	3	70.434
LG03	3	3869729	3	70.434
LG03	3	3869729	3	70.434
LG03	3	3869729	3	70.434
LG03	3	3869729	3	70.434
LG03	3	3983808	3	70.434
LG03	3	4001281	3	70.434
LG03	3	4001648	3	70.434
LG03	3	4001648	3	70.434
LG03	3	4001648	3	70.434
LG03	3	4009936	3	71.164
LG03	3	4009936	3	71.164
LG03	3	4047847	3	70.434
LG03	3	4047847	3	70.434
LG03	3	4049805	3	70.434
LG03	3	4063049	3	71.164
LG03	3	4063049	3	71.164
LG03	3	4063049	3	71.164
LG03	3	4076175	3	70.434
LG03	3	4082203	3	70.434
LG03	3	4109473	3	70.434
LG03	3	4109473	3	70.434
LG03	3	4109473	3	70.434
LG03	3	4109473	3	70.434
LG03	3	4147631	3	70.434
LG03	3	4147634	3	70.434
LG03	3	4148868	3	70.434
LG03	3	4148868	3	70.434
LG03	3	4152817	3	70.434
LG03	3	4152817	3	70.434
LG03	3	4152817	3	70.434
LG03	3	4266645	3	70.434
LG03	3	4279085	3	70.434
LG03	3	4317549	3	70.434
LG03	3	4317549	3	70.434
LG03	3	4317549	3	70.434
LG03	3	4323063	3	70.434
LG03	3	4323063	3	70.434
LG03	3	4323063	3	70.434
LG03	3	4323063	3	70.434
LG03	3	4326079	3	70.434
LG03	3	4326079	3	70.434
LG03	3	4432327	3	70.434
LG03	3	4432327	3	70.434
LG03	3	4432327	3	70.434
LG03	3	4515221	3	70.434
LG03	3	4515221	3	70.434
LG03	3	4515221	3	70.434
LG03	3	4515221	3	70.434
LG03	3	4554750	3	70.434
LG03	3	4554750	3	70.434
LG03	3	4632749	3	70.434
LG03	3	4668979	3	70.434
LG03	3	4682458	3	70.434
LG03	3	4682458	3	70.434
LG03	3	4683277	3	72.624
LG03	3	4683277	3	72.624
LG03	3	4756063	3	70.434
LG03	3	4756063	3	70.434
LG03	3	4778848	3	70.434
LG03	3	4798119	3	71.164
LG03	3	4798119	3	71.894
LG03	3	4808066	3	71.164
LG03	3	4889155	3	70.434
LG03	3	4898921	3	70.434
LG03	3	4915752	3	70.434
LG03	3	4916735	3	70.434
LG03	3	4916735	3	70.434
LG03	3	4984137	3	70.434
LG03	3	4984137	3	70.434
LG03	3	4984137	3	70.434
LG03	3	4984137	3	70.434
LG03	3	5017825	3	70.434
LG03	3	5017825	3	70.434
LG03	3	5017825	3	70.434
LG03	3	5089272	3	70.434
LG03	3	5110802	3	70.434
LG03	3	5180995	3	71.894
LG03	3	5180998	3	70.434
LG03	3	5180998	3	70.434
LG03	3	5209765	3	70.434
LG03	3	5295696	3	70.434
LG03	3	5295696	3	70.434
LG03	3	5347396	3	70.434
LG03	3	5398960	3	70.434
LG03	3	5404848	3	70.434
LG03	3	5414795	3	70.434
LG03	3	5440118	3	70.434
LG03	3	5463468	3	70.434
LG03	3	5463468	3	70.434
LG03	3	5463468	3	70.434
LG03	3	5463468	3	70.434
LG03	3	5500281	3	69.704
LG03	3	5500281	3	70.434
LG03	3	5502751	3	70.434
LG03	3	5597108	3	70.434
LG03	3	5656123	3	70.434
LG03	3	5656123	3	70.434
LG03	3	5711601	3	70.434
LG03	3	5716909	3	70.434
LG03	3	5722844	3	70.434
LG03	3	5733864	3	70.434
LG03	3	5735867	3	70.434
LG03	3	5753519	3	70.434
LG03	3	5781896	3	70.434
LG03	3	5781896	3	70.434
LG03	3	5796762	3	70.434
LG03	3	5819615	3	70.434
LG03	3	5821666	3	70.434
LG03	3	5846114	3	69.704
LG03	3	5846114	3	70.434
LG03	3	5869248	3	70.434
LG03	3	5897001	3	70.434
LG03	3	5897001	3	70.434
LG03	3	5983855	3	70.434
LG03	3	6077758	3	70.434
LG03	3	6111019	3	70.434
LG03	3	6123311	3	70.434
LG03	3	6134925	3	70.434
LG03	3	6136585	3	70.434
LG03	3	6136585	3	70.434
LG03	3	6136585	3	70.434
LG03	3	6139444	3	70.434
LG03	3	6154676	3	70.434
LG03	3	6161448	3	70.434
LG03	3	6170340	3	70.434
LG03	3	6193184	3	71.894
LG03	3	6201762	3	70.434
LG03	3	6302043	3	70.434
LG03	3	6302043	3	70.434
LG03	3	6304506	3	71.894
LG03	3	6304506	3	71.894
LG03	3	6304506	3	71.894
LG03	3	6337252	3	70.434
LG03	3	6353054	3	70.434
LG03	3	6353054	3	70.434
LG03	3	6353054	3	70.434
LG03	3	6353054	3	70.434
LG03	3	6395416	3	71.164
LG03	3	6395416	3	71.164
LG03	3	6430462	3	70.434
LG03	3	6519425	3	70.434
LG03	3	6534872	3	70.434
LG03	3	6543844	3	70.434
LG03	3	6543844	3	70.434
LG03	3	6632995	3	70.434
LG03	3	6779197	3	70.434
LG03	3	6779243	3	70.434
LG03	3	6779243	3	70.434
LG03	3	6894245	3	70.434
LG03	3	6896556	3	70.434
LG03	3	6897110	3	70.434
LG03	3	6975440	3	70.434
LG03	3	6988171	3	70.434
LG03	3	6988171	3	70.434
LG03	3	6988171	3	70.434
LG03	3	7012347	3	70.434
LG03	3	7019140	3	70.434
LG03	3	7021564	3	74.094
LG03	3	7021564	3	74.094
LG03	3	7021564	3	74.094
LG03	3	7021564	3	74.094
LG03	3	7021564	3	74.094
LG03	3	7021564	3	74.094
LG03	3	7021564	3	74.094
LG03	3	7021564	3	74.094
LG03	3	7021564	3	74.094
LG03	3	7047823	3	70.434
LG03	3	7094236	3	70.434
LG03	3	7128662	3	70.434
LG03	3	7138346	3	70.434
LG03	3	7177630	3	70.434
LG03	3	7184339	3	70.434
LG03	3	7207125	3	70.434
LG03	3	7231742	3	70.434
LG03	3	7232097	3	68.244
LG03	3	7232097	3	68.974
LG03	3	7249201	3	70.434
LG03	3	7308875	3	70.434
LG03	3	7308875	3	70.434
LG03	3	7317126	3	70.434
LG03	3	7317836	3	70.434
LG03	3	7332769	3	70.434
LG03	3	7336761	3	70.434
LG03	3	7336761	3	70.434
LG03	3	7336764	3	70.434
