set map mb cm regFn regDr
F1 2 3.734994 20.998 21.0149374331842 8.94
F1 2 3.756863 20.998 21.1042640036805 9.07
F1 2 3.759157 20.998 21.1157497167463 9.08
F1 2 3.767627 20.998 21.1538710832977 9.13
F1 2 3.783106 20.998 21.2306432141416 9.21
F1 2 3.843602 21.452 21.6297219820052 9.47
F1 2 3.845502 21.452 21.645031074819 9.48
F1 2 3.852478 21.452 21.7038392409626 9.5
F1 2 3.878812 21.907 21.9586230588347 9.57
F1 2 3.928231 22.82 22.547631750604 9.63
F1 2 3.987659 23.274 23.3792985873494 9.68
F1 2 4.005226 23.274 23.6375971156203 9.68
F1 2 4.052337 24.651 24.328860966559 9.68
F1 2 4.090143 25.105 24.9275694909066 9.64
F1 2 4.112336 25.56 25.3057040078997 9.62
F1 2 4.175315 26.014 26.2926399558262 9.64
F1 2 4.262622 27.391 27.3537186012167 9.89
F1 2 4.306668 28.754 27.8424669759799 10.01
F1 2 4.369735 28.754 28.5141742702907 10.28
F1 2 4.413138 28.754 28.9222295940371 10.49
F1 2 4.426296 28.754 29.0314799418308 10.56
F1 2 4.461907 28.754 29.3116055867284 10.76
F1 2 4.515724 30.13 29.7479255501317 11.07
F1 2 4.55123 30.13 30.0893467160628 11.3
F1 2 4.578499 31.04 30.3959507478078 11.49
F1 2 4.604568 30.585 30.7100460084695 11.69
F1 2 4.613877 30.585 30.8235382082731 11.76
F1 2 4.619463 30.585 30.8942477780614 11.8
F1 2 4.674528 31.494 31.689594809246 12.21
F1 2 4.677432 31.494 31.726304934726 12.23
F1 2 4.68862 32.403 31.8708166440393 12.31
F1 2 4.70142 31.494 32.0464981372935 12.4
F1 2 4.746706 31.949 32.6555235858692 12.74
F1 2 4.775537 33.316 33.0034540403208 12.93
F1 2 4.786153 33.316 33.1280724064748 12.99
F1 2 4.796828 33.771 33.246113296214 13.05
F1 2 4.805386 34.226 33.3382902800747 13.1
F1 2 4.845918 34.226 33.7805938927653 13.32
F1 2 4.865183 33.771 33.9684397526853 13.41
F1 2 4.882579 33.771 34.1102255166735 13.47
F1 2 4.883206 33.771 34.1149074386489 13.47
F1 2 4.926873 33.771 34.4400506438176 13.6
F1 2 4.928513 34.68 34.4541170780744 13.6
F1 2 5.016213 35.135 35.1486547563978 13.75
F1 2 5.089659 35.135 35.7690511497536 13.84
F1 2 5.170823 36.957 36.6943583309455 13.9
F1 2 5.17924 36.502 36.8127498224935 13.92
F1 2 5.210985 36.957 37.3162492658326 14.01
F1 2 5.239624 38.788 37.8117637976892 14.12
F1 2 5.274022 38.788 38.379600561842 14.26
F1 2 5.298066 38.333 38.759085461392 14.35
F1 2 5.314859 38.333 39.0347428148089 14.41
F1 2 5.351672 39.697 39.6429404034422 14.52
F1 2 5.378778 40.61 40.091161213145 14.6
F1 2 5.450355 41.986 41.3320594107162 14.86
F1 2 5.56637 42.9 43.4069903886087 15.18
F1 2 5.601342 43.809 44.0194945151628 15.19
F1 2 5.606352 43.809 44.1059928714849 15.19
F1 2 5.61039 43.809 44.1754351045955 15.19
F1 2 5.663317 45.652 45.0744248912739 15.12
F1 2 5.689867 45.652 45.5304985629481 15.07
F1 2 5.716477 46.107 45.9957144584794 15.01
F1 2 5.782655 47.95 47.1667610646653 14.83
F1 2 5.876841 47.95 48.8400522532153 14.5
F1 2 5.919037 49.327 49.5845191936359 14.42
F1 2 5.924932 49.327 49.6884500080891 14.41
F1 2 5.936874 49.327 49.8989555343925 14.38
F1 2 5.943892 51.17 50.0226469749486 14.36
F1 2 6.195423 55.382 54.475674767822 13.65
F1 2 6.2572 54.928 55.6780573605695 13.21
F1 2 6.305086 56.296 56.575417608933 12.9
F1 2 6.307853 56.296 56.6217244861468 12.88
F1 2 6.312076 56.296 56.6931606983998 12.86
F1 2 6.320512 56.75 56.8414041366229 12.8
F1 2 6.337229 56.75 57.1310872774203 12.69
F1 2 6.386892 58.594 57.934807830553 12.35
F1 2 6.585381 62.281 60.8571224047922 10.86
F1 2 6.648431 62.281 61.6088672271437 10.38
F1 2 6.721446 62.281 62.3216045482797 9.8
F1 2 6.763355 62.281 62.6409161066526 9.45
F1 2 6.805513 63.19 62.8130428785161 9.09
F1 2 6.834399 63.19 62.886040555369 8.85
F1 2 6.853211 63.19 62.961234574984 8.69
F1 2 6.891967 63.19 63.1269699361228 8.35
F1 2 6.967428 63.19 63.3992700749301 7.71
F1 2 6.967578 63.19 63.3999209450142 7.7
F1 2 6.98323 63.19 63.4696012836511 7.57
F1 2 6.989385 62.735 63.4978386579456 7.52
F1 2 6.998055 63.19 63.5382747906111 7.44
F1 2 7.042457 63.644 63.7524813787955 7.06
F1 2 7.155538 64.558 64.2459629028578 6.07
F1 2 7.162865 65.012 64.2700456721858 6.01
F1 2 7.209481 65.012 64.3982309806923 5.59
F1 2 7.259375 65.012 64.5337596322093 5.11
F1 2 7.360604 65.012 64.8556844645528 4.23
F1 2 7.509024 65.012 65.288285099467 3.09
F1 2 7.52798 65.012 65.3353337951584 2.95
F1 2 7.540363 65.012 65.3646527126041 2.87
F1 2 7.540366 65.012 65.3646596746458 2.87
F1 2 7.542768 65.012 65.3702122283573 2.85
F1 2 7.881756 66.83 65.8098178001055 1.44
F1 2 8.255585 65.467 65.9420743936335 0.74
F1 2 8.594835 65.921 65.990283854616 0.26
F1 2 8.766668 65.921 65.9762000219288 0.13
F1 2 8.915887 65.921 65.9763546689159 0.08
F1 2 8.917818 65.921 65.9765267909381 0.08
F1 2 8.921727 65.921 65.9768632748972 0.08
F1 2 9.012261 65.921 65.9824381784901 0.06
F1 2 9.018757 65.921 65.9828479013164 0.06
F1 2 9.020507 65.921 65.9829616353666 0.06
F1 2 9.021603 65.921 65.9830335646941 0.06
F1 2 9.22135 65.921 65.9978498647784 0.03
F1 2 9.223309 66.376 65.9979401394533 0.03
F1 3 0.008591 0 -0.467035015282464 2.81
F1 3 0.01488 0 -0.428573294484991 2.83
F1 3 0.236474 0 0.923969274706399 3.52
F1 3 0.291053 1.364 1.25765885449137 3.69
F1 3 0.311428 0.909 1.38242920939094 3.75
F1 3 0.398901 1.818 1.91980907887616 4.02
F1 3 0.445664 2.273 2.2085454184883 4.17
F1 3 0.482952 3.182 2.43967496366408 4.29
F1 3 0.486768 2.728 2.46337765330754 4.3
F1 3 0.497838 2.728 2.53219225850204 4.34
F1 3 0.505327 3.182 2.57878100224034 4.36
F1 3 0.63035 3.637 3.3580347483222 4.74
F1 3 0.660446 4.091 3.54584241057711 4.84
F1 3 0.686081 3.637 3.70581320169855 4.92
F1 3 0.74319 3.637 4.0620568867015 5.1
F1 3 0.809477 4.546 4.475001671155 5.31
F1 3 0.828922 4.546 4.59596301978605 5.37
F1 3 0.859678 4.546 4.78707852257694 5.46
F1 3 0.863699 4.546 4.812043900422 5.48
F1 3 0.908745 4.546 5.09134827046766 5.61
F1 3 0.918181 4.546 5.14982442118768 5.64
F1 3 0.944656 4.546 5.31435173259846 5.72
F1 3 0.986722 5 5.57690863148022 5.84
F1 3 1.004399 5.455 5.687557130115 5.89
F1 3 1.006127 5.455 5.69838124860665 5.89
F1 3 1.101488 6.368 6.29668537081958 6.17
F1 3 1.164162 6.823 6.68918769433932 6.15
F1 3 1.182356 6.823 6.80273493276591 6.15
F1 3 1.290287 6.823 7.46982291305213 6.1
F1 3 1.294957 6.823 7.49835935971466 6.09
F1 3 1.296755 6.823 7.50934516657445 6.09
F1 3 1.309151 7.736 7.58536093393244 6.09
F1 3 1.323128 7.736 7.67161078692652 6.08
F1 3 1.389529 7.736 8.08728923902902 6.04
F1 3 1.394838 8.19 8.12082358401543 6.04
F1 3 1.475 8.645 8.62861455961069 5.98
F1 3 1.531464 8.645 8.98377206487496 5.93
F1 3 1.531905 8.645 8.9865247332222 5.93
F1 3 1.616651 9.558 9.50552396424746 5.84
F1 3 1.719204 9.558 10.1406988465355 5.73
F1 3 1.771368 9.558 10.4726272209581 5.66
F1 3 1.79249 9.558 10.606985105806 5.63
F1 3 1.820502 10.926 10.7842386475047 5.6
F1 3 1.864866 11.381 11.0608693109133 5.54
F1 3 1.889745 11.381 11.2127330921864 5.5
F1 3 1.898695 14.108 11.2666388185742 5.49
F1 3 1.938189 11.381 11.4990259637393 5.43
F1 3 1.95304 11.381 11.5837704875168 5.41
F1 3 1.953832 11.381 11.5882449884285 5.4
F1 3 1.983127 12.29 11.7553785416684 5.36
F1 3 2.017777 12.29 11.9562030956742 5.3
F1 3 2.023859 12.29 11.9916467221992 5.29
F1 3 2.044044 12.29 12.1093984133083 5.26
F1 3 2.066208 12.744 12.2384964504249 5.22
F1 3 2.084767 12.744 12.3460189012373 5.19
F1 3 2.107638 12.744 12.4772518838865 5.15
F1 3 2.161233 13.199 12.7757445396799 5.05
F1 3 2.194581 13.199 12.9521918676308 4.99
F1 3 2.199445 13.199 12.9772874998261 4.98
F1 3 2.22617 13.199 13.1153372125696 4.93
F1 3 2.248566 13.199 13.2310417331023 4.89
F1 3 2.261569 13.199 13.2981317540261 4.86
F1 3 2.407344 13.653 14.0320397877777 4.56
F1 3 2.420047 13.653 14.0932689490275 4.53
F1 3 2.434312 13.653 14.1612871873802 4.5
F1 3 2.49492 13.653 14.4402393699207 4.36
F1 3 2.520703 14.108 14.553240346933 4.31
F1 3 2.520922 14.562 14.5541840590805 4.31
F1 3 2.591253 14.562 14.8539567255789 4.15
F1 3 2.611999 14.562 14.9406723788491 4.1
F1 3 2.63151 15.017 15.0212786688889 4.06
F1 3 2.6351 15.017 15.0360002236296 4.05
F1 3 2.646465 14.562 15.0823636394713 4.03
F1 3 2.65422 14.562 15.1137805360877 4.01
F1 3 2.71938 15.472 15.3696310642405 3.86
F1 3 2.734554 15.926 15.4268352179962 3.82
F1 3 2.748627 15.926 15.4789806117543 3.78
F1 3 2.880155 16.381 15.9408498818285 3.45
F1 3 2.927314 16.381 16.0958166795472 3.33
F1 3 2.953313 16.381 16.1787775361482 3.27
F1 3 2.977714 16.381 16.2550178416988 3.21
F1 3 3.077318 16.835 16.5495976122 2.96
F1 3 3.096021 17.29 16.6018737479494 2.91
F1 3 3.153899 17.29 16.7574150703258 2.76
F1 3 3.201926 17.29 16.8792136365219 2.64
F1 3 3.228465 17.29 16.9436406146162 2.58
F1 3 3.240315 17.29 16.9717393624755 2.55
F1 3 3.380286 17.29 17.2718306154785 2.21
F1 3 3.387451 17.29 17.2858148241939 2.19
F1 3 3.387859 17.29 17.2866076924805 2.19
F1 3 3.417729 17.29 17.3436911646491 2.12
F1 3 3.459863 17.29 17.4212682668591 2.02
F1 3 3.469293 17.29 17.4382106835838 2
F1 3 3.505708 17.29 17.5023851797822 1.92
F1 3 3.526638 17.29 17.5384758983812 1.87
F1 3 3.68309 17.29 17.7976330585367 1.55
F1 3 3.87712 17.29 18.0560240770417 1.19
F1 3 4.309105 17.29 18.3047345668382 0.65
F1 3 4.35309 18.653 18.3124917787212 0.62
F1 3 4.639899 17.29 18.3232688942266 0.52
F1 3 4.888616 17.29 18.3191867184878 0.58
F1 3 5.100295 17.29 18.3459387682334 0.77
F1 3 5.581746 17.744 18.6831534278436 1.46
F1 3 5.779813 17.744 18.9993175819211 1.8
F1 3 5.904194 18.199 19.2684674525552 2
F1 3 5.905176 18.653 19.2708310435815 2
F1 3 6.087221 20.03 19.7365955036733 2.29
F1 3 6.245208 20.484 20.182049260367 2.52
F1 3 6.513426 20.484 21.0149831358931 2.86
F1 3 6.513884 20.484 21.0164795941415 2.86
F1 3 6.589046 20.939 21.2651763600814 2.94
F1 3 6.611154 21.848 21.3394722994512 2.97
F1 3 6.624533 21.393 21.3846780133005 2.98
F1 3 6.674978 21.393 21.5567374347658 3.04
F1 3 6.704718 21.848 21.6593347551806 3.08
F1 3 6.757712 21.848 21.8397070438204 3.14
F1 3 6.788685 22.302 21.9428134882916 3.17
F1 3 6.796909 21.848 21.9699910310058 3.18
F1 3 6.825894 21.848 22.0653257053505 3.21
F1 3 6.82903 21.848 22.0756101703279 3.21
F1 3 6.852396 21.848 22.1521542561798 3.24
F1 3 6.892784 21.848 22.28461615479 3.28
F1 3 6.956963 22.757 22.4980380616 3.37
F1 3 6.997133 23.666 22.6352359738273 3.41
F1 3 6.997392 23.666 22.6361328257686 3.42
F1 3 7.071078 24.121 22.8788454667064 3.48
F1 3 7.08286 23.211 22.9159811468626 3.49
F1 3 7.085867 23.666 22.925414273165 3.49
F1 3 7.098933 23.666 22.9662357237383 3.5
F1 3 7.171984 23.666 23.1936196521889 3.58
F1 3 7.19631 24.121 23.2709642350376 3.6
F1 3 7.204178 23.666 23.2963525066102 3.61
F1 3 7.237637 24.121 23.4070222295408 3.64
F1 3 7.242758 24.121 23.4244152484222 3.64
F1 3 7.281108 23.666 23.5526424796437 3.68
F1 3 7.283206 24.121 23.5595392323451 3.68
F1 3 7.290551 24.121 23.5836149759404 3.68
F1 3 7.299453 23.666 23.6126711448136 3.69
F1 3 7.304532 23.666 23.6292009232643 3.69
F1 3 7.412705 23.666 23.9851828515976 3.72
F1 3 7.420719 24.121 24.0127770374539 3.72
F1 3 7.433844 23.666 24.0586267166937 3.72
F1 3 7.440947 23.666 24.0838131074528 3.72
F1 3 7.44451 23.666 24.0965532363599 3.72
F1 3 7.454089 23.666 24.1305755496323 3.72
F1 3 7.516897 24.121 24.3422782345072 3.7
F1 3 7.521445 24.121 24.3571883413727 3.7
F1 3 7.600811 23.666 24.6226465673384 3.68
F1 3 7.611428 24.121 24.6602425965334 3.67
F1 3 7.625335 24.575 24.7107548896848 3.67
F1 3 7.633685 24.121 24.7418631388692 3.67
F1 3 7.634725 24.121 24.7457820251479 3.66
F1 3 7.641437 24.121 24.771322419053 3.66
F1 3 7.666614 24.575 24.8689410677454 3.65
F1 3 7.669334 24.575 24.8795983631115 3.65
F1 3 7.693493 24.575 24.9750892441836 3.64
F1 3 7.755616 25.03 25.2258545629942 3.61
F1 3 7.790027 25.03 25.3665985856968 3.6
F1 3 7.793691 25.03 25.3816134116439 3.6
F1 3 7.825347 25.484 25.511297062839 3.59
F1 3 7.827108 25.03 25.5185015555059 3.58
F1 3 7.827111 25.03 25.5185138274297 3.58
F1 3 7.841404 25.484 25.5769125108444 3.58
F1 3 7.850403 25.484 25.6145174105075 3.57
F1 3 7.88269 25.484 25.7617290418615 3.54
F1 3 7.888962 26.393 25.7920757887497 3.54
F1 3 7.927769 25.939 25.9868477020471 3.5
F1 3 7.958713 25.939 26.1439488588577 3.47
F1 3 7.965505 25.939 26.1778254138946 3.46
F1 3 7.978067 25.939 26.2393955925122 3.45
F1 3 8.011913 26.848 26.3947834564091 3.42
F1 3 8.015252 26.848 26.4090248909327 3.42
F1 3 8.026521 26.848 26.4553136614864 3.41
F1 3 8.107218 27.761 26.8097196561902 3.38
F1 3 8.145699 27.761 26.9944028237549 3.37
F1 3 8.148142 27.761 27.0062966680445 3.37
F1 3 8.152652 27.761 27.0282865683724 3.36
F1 3 8.152888 27.761 27.0294383159117 3.36
F1 3 8.172978 27.761 27.1277243286105 3.36
F1 3 8.209963 27.761 27.308192432923 3.34
F1 3 8.297366 28.216 27.7099166686847 3.29
F1 3 8.345188 28.216 27.8991652745381 3.26
F1 3 8.357973 28.216 27.9444693892858 3.26
F1 3 8.37556 28.216 28.0042446850039 3.25
F1 3 8.410911 28.216 28.1197233284703 3.23
F1 3 8.490601 28.216 28.3603797002063 3.19
F1 3 8.555622 28.67 28.5410627260984 3.18
F1 3 8.597505 28.67 28.6522118264908 3.18
F1 3 8.599672 28.67 28.6578786453855 3.18
F1 3 8.65956 29.125 28.8122470863964 3.16
F1 3 8.735274 29.125 29.0049768486326 3.14
F1 3 8.804077 29.125 29.1831638872175 3.13
F1 3 8.833398 29.125 29.2518782849419 3.12
F1 3 8.834093 29.125 29.2533164289127 3.12
F1 3 8.841336 29.125 29.2678419699312 3.12
F1 3 8.895756 29.125 29.3561689866328 3.09
F1 3 8.930541 29.125 29.4022029384462 3.06
F1 3 8.942016 29.125 29.4171803159214 3.06
F1 3 8.942493 29.125 29.4178085174812 3.05
F1 3 9.01481 29.125 29.5313030973782 3.01
F1 3 9.023279 29.125 29.5486051119466 3
F1 3 9.049658 29.125 29.6107885444188 2.99
F1 3 9.089333 30.038 29.7116824985508 2.97
F1 3 9.135746 30.038 29.8228950911529 2.93
F1 3 9.170268 30.038 29.9019969771208 2.9
F1 3 9.299455 30.038 30.1857659146788 2.83
F1 3 9.3278 30.038 30.2483651500678 2.82
F1 3 9.374077 30.038 30.3532259592435 2.82
F1 3 9.500739 30.493 30.6721264574636 2.83
F1 3 9.511858 30.493 30.7033124368863 2.83
F1 3 9.526089 30.493 30.7441651685349 2.83
F1 3 9.54414 30.493 30.7974044700793 2.84
F1 3 9.639037 30.493 31.0982890130609 2.85
F1 3 9.69064 30.493 31.2736081942657 2.86
F1 3 9.730396 30.947 31.4126124487283 2.87
F1 3 9.754507 30.947 31.4981394092174 2.88
F1 3 9.829425 31.86 31.767218977015 2.89
F1 3 9.834218 31.86 31.784506209364 2.89
F1 3 10.0665 32.774 32.5898497951862 3
F1 3 10.07742 32.774 32.6245019153103 2.99
F1 3 10.104351 33.228 32.7080424282367 2.99
F1 3 10.13786 33.228 32.8133206152293 2.98
F1 3 10.197979 33.683 33.015081623514 2.98
F1 3 10.240564 33.228 33.1649045626399 2.97
F1 3 10.378645 34.137 33.6588270522165 2.94
F1 3 10.419769 34.137 33.7998211198846 2.93
F1 3 10.425267 34.137 33.8182121496005 2.93
F1 3 10.441049 34.137 33.8702931924577 2.92
F1 3 10.483399 34.137 34.0040264771562 2.9
F1 3 10.516711 34.137 34.1018535001974 2.89
F1 3 10.540597 34.137 34.1699491414665 2.87
F1 3 10.547976 34.137 34.1912090385097 2.86
F1 3 10.645912 34.137 34.4806618026891 2.78
F1 3 10.716359 34.137 34.6930224157617 2.71
F1 3 10.726202 34.137 34.7226849629084 2.7
F1 3 10.765318 35.051 34.8400784607042 2.66
F1 3 10.777711 35.051 34.8770307368097 2.65
F1 3 10.839537 35.505 35.0585899097143 2.57
F1 3 11.000228 35.505 35.4917250226955 2.33
F1 3 11.040538 35.505 35.5872800872812 2.27
F1 3 11.04781 35.505 35.6038367473167 2.26
F1 3 11.07895 35.96 35.6728394111939 2.22
F1 3 11.122773 35.505 35.7653355698354 2.15
F1 3 11.157527 35.96 35.8355186832746 2.1
F1 3 11.232223 35.96 35.9796336635326 1.99
F1 3 11.302002 35.96 36.1099540681135 1.88
F1 3 11.304489 35.96 36.1145803339015 1.88
F1 3 11.330843 36.414 36.1636907405054 1.84
F1 3 11.351173 36.414 36.2017874374443 1.81
F1 3 11.351176 36.414 36.2017930790863 1.81
F1 3 11.369884 36.414 36.2366204765983 1.78
F1 3 11.369887 36.414 36.2366260055823 1.78
F1 3 11.378635 36.414 36.2526739512237 1.77
F1 3 11.387475 36.414 36.2687413988881 1.76
F1 3 11.415006 36.414 36.3178560356025 1.73
F1 3 11.484295 36.414 36.435832602381 1.64
F1 3 11.495911 36.414 36.4549030341926 1.63
F1 3 11.614605 36.869 36.6405822178192 1.49
F1 3 11.735033 36.869 36.8176355595687 1.33
F1 3 11.736158 36.869 36.8192581729305 1.33
F1 3 11.744805 36.869 36.8314734004461 1.31
F1 3 11.771185 36.869 36.8660242911107 1.28
F1 3 11.938365 36.869 37.0076100703489 1.13
F1 3 12.038477 36.869 37.0496708563177 1.1
F1 3 12.04792 36.869 37.0527609889739 1.1
F1 3 12.091339 36.869 37.0659731344909 1.1
F1 3 12.200764 36.869 37.0993537592116 1.11
F1 3 12.419659 37.323 37.2387652517193 1.19
F1 3 12.451495 37.323 37.2691545099683 1.2
F1 3 12.487344 37.323 37.2967086984695 1.22
F1 3 12.532581 38.232 37.3234290714316 1.25
F1 3 12.589198 37.778 37.3481025060698 1.29
F1 3 12.613672 37.778 37.3569772819619 1.32
F1 3 12.665272 38.232 37.3746953049329 1.37
F1 3 12.683909 37.778 37.3813702580682 1.4
F1 3 12.70599 37.778 37.389874139375 1.42
F1 3 12.709374 37.778 37.3912530608907 1.43
F1 3 12.945757 37.778 37.6099700344335 1.81
F1 3 12.954681 37.778 37.6254577828086 1.83
F1 3 12.956797 37.778 37.629187206916 1.83
F1 3 12.979674 37.778 37.670784533446 1.87
F1 3 13.045366 37.778 37.7999623030205 1.98
F1 3 13.048342 37.778 37.80604037125 1.99
F1 3 13.070309 37.778 37.8512037273536 2.03
F1 3 13.093174 37.778 37.8984691917081 2.07
F1 3 13.099166 37.778 37.9108443705224 2.08
F1 3 13.109643 37.778 37.9324291814164 2.1
F1 3 13.120661 37.778 37.9554918500808 2.12
F1 3 13.128548 37.778 37.9724813259508 2.14
F1 3 13.132993 37.778 37.982222225342 2.15
F1 3 13.136021 37.778 37.9889234132602 2.15
F1 3 13.141845 37.778 38.0019559004979 2.16
F1 3 13.285222 37.778 38.3548916968986 2.44
F1 3 13.286414 37.778 38.3578659083988 2.44
F1 3 13.287184 37.778 38.3597856679702 2.44
F1 3 13.290895 37.778 38.3690205920797 2.45
F1 3 13.304189 38.232 38.4018337266893 2.47
F1 3 13.319326 37.323 38.4392038987927 2.5
F1 3 13.354693 38.232 38.5286335148807 2.56
F1 3 13.415437 37.778 38.6888529038912 2.66
F1 3 13.41593 37.778 38.6901861662457 2.66
F1 3 13.426377 37.778 38.7185597930704 2.67
F1 3 13.46566 38.687 38.8272729975398 2.74
F1 3 13.497098 38.687 38.9164953670461 2.79
F1 3 13.512828 38.687 38.9618494632816 2.82
F1 3 13.564255 39.142 39.1132868439807 2.91
F1 3 13.564759 39.142 39.1147952237467 2.91
F1 3 13.569349 39.596 39.1286540057258 2.92
F1 3 13.587657 39.596 39.1860467948863 2.96
F1 3 13.593923 39.596 39.2064352253749 2.97
F1 3 13.59632 39.596 39.2143312637562 2.97
F1 3 13.775588 40.505 39.9138227489039 3.33
F1 3 13.780265 40.505 39.9338347102339 3.34
F1 3 13.882344 40.96 40.3712447467861 3.54
F1 3 13.970228 41.414 40.7261852273304 3.69
F1 3 13.971856 41.414 40.7323770558569 3.69
F1 3 14.009344 41.414 40.8765461654559 3.75
F1 3 14.015246 41.414 40.8995530624721 3.76
F1 3 14.059757 41.414 41.0754810368842 3.83
F1 3 14.120492 41.869 41.3213634927536 3.91
F1 3 14.156621 41.414 41.4700860431933 3.95
F1 3 14.192851 41.414 41.6205455873915 3.99
F1 3 14.252001 41.869 41.8679299436108 4.05
F1 3 14.312565 42.323 42.1217838206509 4.09
F1 3 14.37508 42.323 42.3823206001705 4.13
F1 3 14.381664 42.323 42.4095839251214 4.14
F1 3 14.392236 42.323 42.4532983685408 4.14
F1 3 14.416356 42.323 42.5528478711748 4.16
F1 3 14.46609 42.778 42.7576037510356 4.18
F1 3 14.469763 42.323 42.7727132035855 4.18
F1 3 14.495335 42.778 42.8779180580682 4.19
F1 3 14.53264 42.778 43.0315783848426 4.2
F1 3 14.534405 42.778 43.0388582601967 4.2
F1 3 14.622152 42.778 43.4028642523933 4.2
F1 3 14.635326 42.778 43.4580011495183 4.2
F1 3 14.673888 43.232 43.6203953257569 4.18
F1 3 14.76083 43.687 44.0076898741448 4.13
F1 3 14.991376 45.063 45.1426412461796 3.97
F1 3 15.034824 45.518 45.359478897482 3.95
F1 3 15.038042 45.518 45.3754347436518 3.95
F1 3 15.066322 45.518 45.5148098132023 3.93
F1 3 15.082971 45.518 45.5960298276365 3.93
F1 3 15.221803 45.972 46.2357829271629 3.84
F1 3 15.260951 45.972 46.3994591266294 3.82
F1 3 15.274484 45.972 46.453864784936 3.81
F1 3 15.290689 45.972 46.5180733879577 3.81
F1 3 15.317714 45.972 46.6241693686902 3.79
F1 3 15.34904 46.886 46.7457232377008 3.78
F1 3 15.35447 46.886 46.7666479213586 3.77
F1 3 15.400482 47.34 46.9423962673169 3.75
F1 3 15.406908 47.34 46.9667351685781 3.75
F1 3 15.464018 47.34 47.1811547009263 3.72
F1 3 15.478177 47.34 47.2338545292256 3.71
F1 3 15.47818 47.34 47.2338656783695 3.71
F1 3 15.478792 47.34 47.2361399589375 3.71
F1 3 15.517874 48.253 47.3756901155964 3.7
F1 3 15.521206 48.253 47.3871019694829 3.7
F1 3 15.532427 48.253 47.4250293247335 3.7
F1 3 15.53661 48.253 47.4389771648707 3.7
F1 3 15.582005 48.253 47.5845755717206 3.69
F1 3 15.58853 48.253 47.6047603214987 3.69
F1 3 15.64154 48.253 47.7639940036218 3.7
F1 3 15.785066 48.253 48.1902799441291 3.64
F1 3 15.817698 48.253 48.2948633433158 3.62
F1 3 15.827066 48.253 48.3250268461277 3.61
F1 3 15.832478 48.253 48.3419098606589 3.61
F1 3 15.842621 48.253 48.3725595178969 3.6
F1 3 15.892534 48.253 48.5084633414537 3.57
F1 3 15.929436 48.253 48.5992068630389 3.54
F1 3 15.952745 48.253 48.6553518626397 3.52
F1 3 15.99461 48.253 48.7594840131761 3.49
F1 3 16.018408 48.253 48.8233431512194 3.47
F1 3 16.026328 48.253 48.8457152988719 3.46
F1 3 16.051272 48.253 48.9207594366058 3.45
F1 3 16.108918 48.708 49.0969337262758 3.4
F1 3 16.171692 49.621 49.2808193360774 3.36
F1 3 16.199848 49.621 49.3632049140738 3.34
F1 3 16.21747 49.621 49.4153377890503 3.33
F1 3 16.221409 49.621 49.42707984623 3.33
F1 3 16.256334 49.621 49.5331364219977 3.31
