LG	CHR	POS	MALE	FEMALE
2	47706	25	0	15.95
2	32599	10	0	15.95
2	20252	17	0	15.95
2	5995	41	0	15.95
2	26590	15	0	16.675
2	3563	54	0	17.399
2	43649	31	0	18.849
2	3785	38	0	18.849
2	512	67	0	18.849
2	512	70	0	18.849
2	113617	56	0	20.299
2	113617	34	0	20.299
2	113617	17	0	20.299
2	84968	33	0	20.299
2	70659	40	0	20.299
2	59705	55	0	20.299
2	21240	25	0	20.299
2	2313	73	0	20.299
2	121438	50	0	21.023
2	121438	39	0	21.023
2	77831	51	0	21.023
2	64672	14	0	21.023
2	59705	73	0	21.023
2	55058	42	0	21.023
2	117901	55	0	21.748
2	99930	57	0	21.748
2	71748	72	0	21.748
2	69604	40	0	21.748
2	36993	24	0	21.748
2	20685	26	0	21.748
2	5213	63	0	21.748
2	5213	20	0	21.748
2	5213	34	0	21.748
2	3470	34	0	21.748
2	1041	69	0	21.748
2	1041	75	0	21.748
2	1041	63	0	21.748
2	52948	23	0	23.198
2	31471	31	0	23.198
2	31471	25	0	23.198
2	31471	69	0	23.198
2	120150	10	0	24.647
2	80177	62	0	24.647
2	67608	47	0	24.647
2	67608	15	0	24.647
2	67608	16	0	24.647
2	100815	21	0	25.372
2	46857	19	0	25.372
2	46857	21	0	25.372
2	4493	12	0	25.372
2	100815	33	0	26.097
2	50624	42	0	26.821
2	50624	34	0	26.821
2	118362	68	0	27.546
2	50624	35	0	27.546
2	119955	54	0	28.271
2	84591	69	0	28.271
2	84591	58	0	28.271
2	84591	9	0	28.271
2	68420	24	0	28.271
2	3137	75	0	28.271
2	3137	29	0	28.271
2	3137	53	0	28.271
2	120828	58	0	28.995
2	107779	12	0	28.995
2	83013	71	0	28.995
2	67735	63	0	28.995
2	52900	74	0	28.995
2	44802	36	0	28.995
2	39612	47	0	28.995
2	39612	64	0	28.995
2	4196	39	0	28.995
2	4196	72	0	28.995
2	4196	70	0	28.995
2	4196	77	0	28.995
2	122019	53	0	29.72
2	104048	60	0	29.72
2	104048	12	0	29.72
2	102111	19	0	31.17
2	101499	36	0	31.17
2	101499	67	0	31.17
2	38442	56	0	31.17
2	38442	50	0	31.17
2	38442	54	0	31.17
2	30389	33	0	31.17
2	5957	8	0	31.17
2	5957	77	0	31.17
2	95763	11	0	31.895
2	66932	40	0	31.895
2	42952	31	0	31.895
2	37363	60	0	31.895
2	37363	12	0	31.895
2	26624	71	0	31.895
2	18525	48	0	31.895
2	624	65	0	31.895
2	103130	27	0	32.619
2	100493	46	0	32.619
2	100493	51	0	32.619
2	100493	42	0	32.619
2	68120	42	0	32.619
2	43413	40	0	32.619
2	41678	16	0	32.619
2	40263	61	0	32.619
2	35009	72	0	32.619
2	2185	10	0	32.619
2	2185	35	0	32.619
2	104611	40	0	33.344
2	100736	60	0	33.344
2	66752	44	0	33.344
2	54212	71	0	33.344
2	54212	67	0	33.344
2	40234	22	0	33.344
2	34029	53	0	33.344
2	34029	60	0	33.344
2	34029	27	0	33.344
2	32857	32	0	33.344
2	32857	12	0	33.344
2	32857	45	0	33.344
2	30346	59	0	33.344
2	2797	71	0	33.344
2	120788	72	0	34.069
2	111115	73	0	34.069
2	84923	69	0	34.069
2	65784	74	0	34.069
2	65784	7	0	34.069
2	47878	68	0	34.069
2	47878	36	0	34.069
2	47878	59	0	34.069
2	40730	46	0	34.069
2	38776	31	0	34.069
2	38776	25	0	34.069
2	36023	63	0	34.069
2	36023	53	0	34.069
2	34361	23	0	34.069
2	33123	47	0	34.069
2	33123	60	0	34.069
2	33123	6	0	34.069
2	33123	36	0	34.069
2	32857	52	0	34.069
2	32857	35	0	34.069
2	26434	26	0	34.069
2	26434	32	0	34.069
2	11833	51	0	34.069
2	1395	75	0	34.069
2	3676	46	0	34.793
2	8337	37	0	35.518
2	4888	27	0	36.243
2	111504	29	0	36.967
2	107193	35	0	36.967
2	107193	50	0	36.967
2	107193	74	0	36.967
2	91613	22	0	36.967
2	65187	48	0	36.967
2	42255	31	0	36.967
2	40778	35	0	36.967
2	19611	70	0	36.967
2	16446	51	0	36.967
2	118192	67	0	38.417
2	115326	41	0	38.417
2	115326	69	0	38.417
2	111303	17	0	38.417
2	105485	63	0	38.417
2	104209	67	0	38.417
2	101745	38	0	38.417
2	99656	25	0	38.417
2	99656	21	0	38.417
2	79610	47	0	38.417
2	78900	15	0	38.417
2	67042	37	0	38.417
2	36428	27	0	38.417
2	34716	23	0	38.417
2	33231	34	0	38.417
2	31551	21	0	38.417
2	29152	35	0	38.417
2	25766	72	0	38.417
2	18642	54	0	38.417
2	54221	69	0	39.142
2	5745	22	0	39.142
2	1161	59	0	39.142
2	96045	15	0	39.866
2	68325	11	0	39.866
2	5847	76	0	39.866
2	5847	38	0	39.866
2	19911	69	0	40.591
2	86622	68	0	41.316
2	103049	16	0	42.04
2	23154	35	0	42.04
2	14517	70	0	42.04
2	4165	76	0	42.04
2	4165	74	0	42.04
2	4165	72	0	42.04
2	3097	69	0	42.04
2	2371	77	0	42.04
2	2371	61	0	42.04
2	90820	26	0	42.765
2	23154	51	0	42.765
2	18518	63	0	42.765
2	18518	18	0	42.765
2	18518	19	0	42.765
2	18518	37	0	42.765
2	7822	24	0	42.765
2	7822	45	0	42.765
2	119947	26	0	43.49
2	79354	50	0	43.49
2	48227	68	0	43.49
2	48227	51	0	43.49
2	48227	12	0	43.49
2	2998	60	0	43.49
2	1097	20	0	43.49
2	335	36	0	44.215
2	335	35	0	44.215
2	96969	77	0	45.664
2	29826	29	0	45.664
2	10464	38	0	45.664
2	100882	74	0	46.389
2	88498	29	0	46.389
2	81357	37	0	46.389
2	78599	27	0	46.389
2	47834	12	0	46.389
2	2747	23	0	46.389
2	2747	14	0	47.114
2	120206	35	0	47.838
2	37062	24	0	47.838
2	33010	57	0	47.838
2	33010	28	0	47.838
2	113419	44	0	48.563
2	4029	76	0	48.563
2	4029	72	0	48.563
2	103139	20	0	50.013
2	103139	32	0	50.013
2	73398	49	0	50.013
2	62561	50	0	50.013
2	71753	47	0	50.737
2	31910	47	0	50.737
2	31910	72	0	50.737
2	31910	51	0	50.737
2	88840	12	0	51.462
2	88840	57	0	51.462
2	116481	64	0	52.187
2	114674	73	0	52.187
2	105696	32	0	52.187
2	105696	31	0	52.187
2	45486	72	0	52.187
2	16583	33	0	52.911
2	16583	60	0	52.911
2	54806	8	0	53.636
2	116518	67	0	54.361
2	116518	7	0	54.361
2	108991	40	0	54.361
2	95304	75	0	54.361
2	78155	31	0	54.361
2	78155	65	0	54.361
2	78155	45	0	54.361
2	78155	41	0	54.361
2	58673	54	0	54.361
2	58673	51	0	54.361
2	50409	61	0	54.361
2	12905	12	0	54.361
2	4191	47	0	54.361
2	107692	8	0	55.085
2	105569	38	0	56.535
2	38299	42	0	56.535
2	31678	63	0	57.26
2	115567	67	0	57.985
2	115567	50	0	57.985
2	10925	77	0	57.985
2	4089	48	0	57.985
2	4089	10	0	57.985
2	86645	50	0	58.709
2	112355	41	0	59.434
2	60806	22	0	59.434
2	60806	29	0	59.434
2	60806	31	0	59.434
2	60806	32	0	59.434
2	31186	45	0	59.434
2	31186	18	0	59.434
2	31186	47	0	59.434
2	84510	21	0	60.159
2	60123	6	0	60.159
2	60123	12	0	60.159
2	57832	23	0	60.159
2	116158	42	0	62.334
2	109093	64	0	62.334
2	106134	69	0	62.334
2	82792	21	0	62.334
2	82792	30	0	62.334
2	82792	18	0	62.334
2	58332	25	0	62.334
2	42702	27	0	62.334
2	23367	49	0	62.334
2	12694	21	0	62.334
2	118633	65	0	63.059
2	118633	24	0	63.059
2	18939	64	0	63.059
2	62768	41	0	63.783
2	51319	33	0	63.783
2	51319	17	0	63.783
2	51319	9	0	63.783
2	27559	73	0	63.783
2	17762	41	0	63.783
2	3134	56	0	63.783
2	111763	8	0	64.508
2	106682	62	0	64.508
2	70305	8	0	64.508
2	54862	57	0	64.508
2	54862	28	0	64.508
2	46508	19	0	64.508
2	46508	61	0	64.508
2	46508	20	0	64.508
2	29684	74	0	64.508
2	17762	66	0	64.508
2	74809	58	0	65.233
2	5181	53	0	65.957
2	100695	30	0	66.682
2	76860	19	0	66.682
2	60130	43	0	66.682
2	118986	12	0	67.407
2	112362	71	0	67.407
2	111183	17	0	67.407
2	51529	69	0	67.407
2	18241	31	0	67.407
2	8188	38	0	67.407
2	8188	72	0	67.407
2	8188	73	0	67.407
2	8188	49	0	67.407
2	5181	61	0	67.407
2	1886	32	0	67.407
2	1886	64	0	67.407
2	101466	49	0	68.131
2	51834	40	0	68.131
2	33112	43	0	68.131
2	29086	43	0	68.131
2	29086	55	0	68.131
2	112986	12	0	68.856
2	112986	66	0	68.856
2	110441	64	0	68.856
2	110441	25	0	68.856
2	103742	31	0	68.856
2	95068	27	0	68.856
2	95068	18	0	68.856
2	64710	72	0	68.856
2	64152	35	0	68.856
2	57144	6	0	68.856
2	57144	54	0	68.856
2	56211	22	0	68.856
2	43094	35	0	68.856
2	43094	69	0	68.856
2	40311	63	0	68.856
2	23595	10	0	68.856
2	20592	15	0	68.856
2	19972	21	0	68.856
2	19972	39	0	68.856
2	8282	16	0	68.856
2	5702	77	0	68.856
2	3673	75	0	68.856
2	3673	77	0	68.856
2	3673	44	0	68.856
2	3488	56	0	68.856
2	434	76	0	68.856
2	122061	33	0	69.581
2	121786	41	0	69.581
2	121492	43	0	69.581
2	121310	35	0	69.581
2	121284	8	0	69.581
2	121284	17	0	69.581
2	120646	41	0	69.581
2	120646	32	0	69.581
2	120079	42	0	69.581
2	119548	58	0	69.581
2	119389	55	0	69.581
2	119250	10	0	69.581
2	119250	19	0	69.581
2	118434	66	0	69.581
2	118434	17	0	69.581
2	118042	62	0	69.581
2	117993	31	0	69.581
2	117993	35	0	69.581
2	117976	74	0	69.581
2	117976	52	0	69.581
2	117591	18	0	69.581
2	117462	7	0	69.581
2	117168	56	0	69.581
2	117038	59	0	69.581
2	116861	6	0	69.581
2	116443	42	0	69.581
2	116225	41	0	69.581
2	116225	54	0	69.581
2	116225	53	0	69.581
2	115724	60	0	69.581
2	115545	54	0	69.581
2	115545	32	0	69.581
2	115434	47	0	69.581
2	115222	43	0	69.581
2	115218	18	0	69.581
2	114350	40	0	69.581
2	114332	47	0	69.581
2	114248	12	0	69.581
2	114248	26	0	69.581
2	114137	71	0	69.581
2	114006	29	0	69.581
2	113857	7	0	69.581
2	113761	58	0	69.581
2	113255	34	0	69.581
2	113253	18	0	69.581
2	113235	20	0	69.581
2	112568	67	0	69.581
2	111965	73	0	69.581
2	111965	51	0	69.581
2	111893	34	0	69.581
2	111114	71	0	69.581
2	110718	14	0	69.581
2	110147	34	0	69.581
2	109785	30	0	69.581
2	109580	47	0	69.581
2	109516	40	0	69.581
2	109516	54	0	69.581
2	109251	57	0	69.581
2	108996	32	0	69.581
2	108177	21	0	69.581
2	107393	46	0	69.581
2	106976	74	0	69.581
2	106976	50	0	69.581
2	106615	49	0	69.581
2	106615	70	0	69.581
2	106271	68	0	69.581
2	106211	26	0	69.581
2	106211	25	0	69.581
2	105813	37	0	69.581
2	105503	34	0	69.581
2	105503	13	0	69.581
2	105503	58	0	69.581
2	104872	20	0	69.581
2	104802	32	0	69.581
2	104802	33	0	69.581
2	104328	30	0	69.581
2	104135	41	0	69.581
2	103184	13	0	69.581
2	103109	62	0	69.581
2	102999	6	0	69.581
2	102991	69	0	69.581
2	102959	8	0	69.581
2	102669	28	0	69.581
2	102571	48	0	69.581
2	101995	61	0	69.581
2	101995	53	0	69.581
2	101954	64	0	69.581
2	101954	60	0	69.581
2	101954	57	0	69.581
2	101812	69	0	69.581
2	101602	62	0	69.581
2	101504	30	0	69.581
2	101393	33	0	69.581
2	101393	56	0	69.581
2	100886	47	0	69.581
2	100886	8	0	69.581
2	100359	63	0	69.581
2	100293	52	0	69.581
2	100293	53	0	69.581
2	100287	52	0	69.581
2	100188	20	0	69.581
2	100035	30	0	69.581
2	99992	71	0	69.581
2	99948	59	0	69.581
2	99246	19	0	69.581
2	98347	35	0	69.581
2	98124	47	0	69.581
2	98124	44	0	69.581
2	97977	52	0	69.581
2	97044	62	0	69.581
2	96141	38	0	69.581
2	93973	46	0	69.581
2	93288	6	0	69.581
2	91336	45	0	69.581
2	91211	67	0	69.581
2	91196	25	0	69.581
2	89298	49	0	69.581
2	89298	40	0	69.581
2	88596	20	0	69.581
2	87549	36	0	69.581
2	87549	42	0	69.581
2	87549	57	0	69.581
2	87549	19	0	69.581
2	87346	36	0	69.581
2	87306	48	0	69.581
2	86569	19	0	69.581
2	86569	28	0	69.581
2	86258	52	0	69.581
2	86013	44	0	69.581
2	86013	33	0	69.581
2	85836	15	0	69.581
2	85615	24	0	69.581
2	85615	25	0	69.581
2	85596	31	0	69.581
2	85486	29	0	69.581
2	85486	67	0	69.581
2	85351	23	0	69.581
2	84991	77	0	69.581
2	84656	59	0	69.581
2	84589	12	0	69.581
2	83572	47	0	69.581
2	83168	62	0	69.581
2	81954	55	0	69.581
2	81881	29	0	69.581
2	81768	33	0	69.581
2	81610	70	0	69.581
2	81486	66	0	69.581
2	80553	66	0	69.581
2	79654	30	0	69.581
2	78443	72	0	69.581
2	78443	33	0	69.581
2	77958	47	0	69.581
2	77898	65	0	69.581
2	77766	62	0	69.581
2	77224	41	0	69.581
2	76262	7	0	69.581
2	76237	41	0	69.581
2	75991	41	0	69.581
2	75937	54	0	69.581
2	75780	63	0	69.581
2	75346	13	0	69.581
2	75267	17	0	69.581
2	75267	16	0	69.581
2	75119	52	0	69.581
2	74936	60	0	69.581
2	74848	15	0	69.581
2	74139	65	0	69.581
2	74003	33	0	69.581
2	73863	26	0	69.581
2	73156	47	0	69.581
2	73016	26	0	69.581
2	72764	34	0	69.581
2	72656	68	0	69.581
2	71957	20	0	69.581
2	71296	44	0	69.581
2	71186	64	0	69.581
2	70680	26	0	69.581
2	69048	7	0	69.581
2	67241	55	0	69.581
2	67241	52	0	69.581
2	66689	18	0	69.581
2	65843	11	0	69.581
2	65705	21	0	69.581
2	65458	69	0	69.581
2	64307	37	0	69.581
2	64090	69	0	69.581
2	63506	37	0	69.581
2	63496	49	0	69.581
2	63378	45	0	69.581
2	62186	35	0	69.581
2	61033	34	0	69.581
2	60827	17	0	69.581
2	60580	41	0	69.581
2	60580	60	0	69.581
2	60403	37	0	69.581
2	60144	65	0	69.581
2	60002	29	0	69.581
2	59919	18	0	69.581
2	59919	19	0	69.581
2	59796	58	0	69.581
2	59770	62	0	69.581
2	59468	35	0	69.581
2	59161	34	0	69.581
2	59123	7	0	69.581
2	59123	35	0	69.581
2	59123	10	0	69.581
2	58680	51	0	69.581
2	58225	17	0	69.581
2	57799	48	0	69.581
2	57799	15	0	69.581
2	57640	73	0	69.581
2	57095	52	0	69.581
2	56208	65	0	69.581
2	55879	32	0	69.581
2	55179	58	0	69.581
2	55179	36	0	69.581
2	55179	20	0	69.581
2	53851	11	0	69.581
2	53851	13	0	69.581
2	53688	46	0	69.581
2	53180	27	0	69.581
2	53132	71	0	69.581
2	52985	35	0	69.581
2	52423	51	0	69.581
2	52419	22	0	69.581
2	51436	25	0	69.581
2	50772	18	0	69.581
2	50598	49	0	69.581
2	50598	60	0	69.581
2	50598	69	0	69.581
2	50532	39	0	69.581
2	49365	16	0	69.581
2	48548	35	0	69.581
2	48290	64	0	69.581
2	48195	34	0	69.581
2	48130	16	0	69.581
2	47256	37	0	69.581
2	46891	13	0	69.581
2	46879	40	0	69.581
2	46879	62	0	69.581
2	46879	61	0	69.581
2	46792	29	0	69.581
2	46490	44	0	69.581
2	46191	28	0	69.581
2	45942	66	0	69.581
2	45748	50	0	69.581
2	45748	53	0	69.581
2	45682	32	0	69.581
2	45682	15	0	69.581
2	45489	54	0	69.581
2	45335	71	0	69.581
2	45335	70	0	69.581
2	44683	53	0	69.581
2	44119	17	0	69.581
2	43157	56	0	69.581
2	43157	41	0	69.581
2	43059	26	0	69.581
2	43059	19	0	69.581
2	42864	12	0	69.581
2	42864	73	0	69.581
2	42415	20	0	69.581
2	40965	53	0	69.581
2	40133	47	0	69.581
2	39855	9	0	69.581
2	39625	32	0	69.581
2	39625	7	0	69.581
2	39625	40	0	69.581
2	39625	33	0	69.581
2	39268	37	0	69.581
2	39167	58	0	69.581
2	39167	71	0	69.581
2	39127	73	0	69.581
2	39037	70	0	69.581
2	39037	69	0	69.581
2	38925	17	0	69.581
2	38723	54	0	69.581
2	38661	48	0	69.581
2	38583	21	0	69.581
2	38544	11	0	69.581
2	38348	36	0	69.581
2	37645	28	0	69.581
2	37384	77	0	69.581
2	37349	43	0	69.581
2	37136	60	0	69.581
2	36940	18	0	69.581
2	35914	47	0	69.581
2	35773	16	0	69.581
2	35773	51	0	69.581
2	35725	8	0	69.581
2	35639	21	0	69.581
2	35639	41	0	69.581
2	34407	37	0	69.581
2	34407	21	0	69.581
2	34103	8	0	69.581
2	34103	9	0	69.581
2	34014	61	0	69.581
2	34014	54	0	69.581
2	33879	65	0	69.581
2	32713	11	0	69.581
2	32713	71	0	69.581
2	32677	44	0	69.581
2	32531	48	0	69.581
2	32423	50	0	69.581
2	32423	18	0	69.581
2	31547	37	0	69.581
2	31546	49	0	69.581
2	31546	67	0	69.581
2	30807	42	0	69.581
2	30108	74	0	69.581
2	30106	37	0	69.581
2	29649	10	0	69.581
2	29649	11	0	69.581
2	29649	47	0	69.581
2	28363	12	0	69.581
2	27783	62	0	69.581
2	27783	12	0	69.581
2	27674	58	0	69.581
2	26938	10	0	69.581
2	26938	63	0	69.581
2	26656	14	0	69.581
2	26045	32	0	69.581
2	26045	34	0	69.581
2	25215	55	0	69.581
2	24924	28	0	69.581
2	24924	31	0	69.581
2	24853	72	0	69.581
2	24757	8	0	69.581
2	24757	22	0	69.581
2	24757	71	0	69.581
2	24483	36	0	69.581
2	24050	75	0	69.581
2	23213	58	0	69.581
2	23024	76	0	69.581
2	23011	17	0	69.581
2	23011	53	0	69.581
2	23011	8	0	69.581
2	23011	16	0	69.581
2	22965	6	0	69.581
2	22779	13	0	69.581
2	22779	16	0	69.581
2	22134	24	0	69.581
2	22128	61	0	69.581
2	22047	71	0	69.581
2	22047	25	0	69.581
2	22047	49	0	69.581
2	21823	31	0	69.581
2	21419	54	0	69.581
2	21419	74	0	69.581
2	21419	73	0	69.581
2	21133	18	0	69.581
2	21133	35	0	69.581
2	21133	11	0	69.581
2	21133	10	0	69.581
2	21002	53	0	69.581
2	21002	56	0	69.581
2	20524	55	0	69.581
2	19773	68	0	69.581
2	19721	23	0	69.581
2	19545	40	0	69.581
2	19534	57	0	69.581
2	19508	41	0	69.581
2	18845	62	0	69.581
2	18845	50	0	69.581
2	18798	72	0	69.581
2	17063	12	0	69.581
2	16992	22	0	69.581
2	16265	51	0	69.581
2	16265	52	0	69.581
2	16265	63	0	69.581
2	15916	66	0	69.581
2	14430	33	0	69.581
2	13940	50	0	69.581
2	13940	32	0	69.581
2	13940	70	0	69.581
2	13703	30	0	69.581
2	13596	41	0	69.581
2	13596	36	0	69.581
2	13596	37	0	69.581
2	13021	20	0	69.581
2	12783	29	0	69.581
2	12532	30	0	69.581
2	11907	53	0	69.581
2	11536	50	0	69.581
2	11536	56	0	69.581
2	11477	36	0	69.581
2	11349	61	0	69.581
2	10062	69	0	69.581
2	10062	66	0	69.581
2	9478	55	0	69.581
2	9478	52	0	69.581
2	9478	51	0	69.581
2	8770	72	0	69.581
2	8770	49	0	69.581
2	8604	21	0	69.581
2	8542	45	0	69.581
2	8542	47	0	69.581
2	7403	71	0	69.581
2	6746	14	0	69.581
2	6631	7	0	69.581
2	6631	19	0	69.581
2	6499	41	0	69.581
2	6499	52	0	69.581
2	6499	35	0	69.581
2	6499	29	0	69.581
2	6499	40	0	69.581
2	5966	75	0	69.581
2	5777	76	0	69.581
2	5702	24	0	69.581
2	5702	41	0	69.581
2	5559	20	0	69.581
2	5559	30	0	69.581
2	5559	72	0	69.581
2	5559	27	0	69.581
2	5383	40	0	69.581
2	5383	20	0	69.581
2	5383	69	0	69.581
2	5225	77	0	69.581
2	5076	10	0	69.581
2	5004	77	0	69.581
2	4918	75	0	69.581
2	4839	76	0	69.581
2	4839	19	0	69.581
2	4440	63	0	69.581
2	4440	58	0	69.581
2	4440	77	0	69.581
2	4430	77	0	69.581
2	4382	37	0	69.581
2	4309	21	0	69.581
2	4309	75	0	69.581
2	4281	19	0	69.581
2	4281	76	0	69.581
2	4220	72	0	69.581
2	4220	39	0	69.581
2	4162	77	0	69.581
2	3892	73	0	69.581
2	3892	77	0	69.581
2	3630	29	0	69.581
2	3630	36	0	69.581
2	3624	76	0	69.581
2	3557	41	0	69.581
2	3557	77	0	69.581
2	3509	45	0	69.581
2	3197	64	0	69.581
2	3094	50	0	69.581
2	3094	14	0	69.581
2	3033	77	0	69.581
2	3033	8	0	69.581
2	2786	7	0	69.581
2	2427	75	0	69.581
2	2427	77	0	69.581
2	2427	73	0	69.581
2	2423	23	0	69.581
2	2423	58	0	69.581
2	2423	51	0	69.581
2	2423	67	0	69.581
2	2201	77	0	69.581
2	2009	65	0	69.581
2	2009	75	0	69.581
2	1994	50	0	69.581
2	1893	72	0	69.581
2	1727	38	0	69.581
2	1727	37	0	69.581
2	1727	46	0	69.581
2	1727	61	0	69.581
2	1709	57	0	69.581
2	1709	31	0	69.581
2	1339	21	0	69.581
2	1339	71	0	69.581
2	1221	14	0	69.581
2	1157	65	0	69.581
2	532	75	0	69.581
2	532	20	0	69.581
2	469	20	0	69.581
2	469	29	0	69.581
2	469	43	0	69.581
2	469	40	0	69.581
2	320	55	0	69.581
2	320	12	0	69.581
2	320	75	0	69.581
2	261	77	0	69.581
2	213	50	0	69.581
2	213	20	0	69.581
2	117490	38	0	70.305
2	117490	60	0	70.305
2	116416	35	0	70.305
2	116416	31	0	70.305
2	108074	31	0	70.305
2	108074	19	0	70.305
2	108074	34	0	70.305
2	104282	33	0	70.305
2	104282	8	0	70.305
2	104282	49	0	70.305
2	87778	60	0	70.305
2	87778	43	0	70.305
2	82774	49	0	70.305
2	82774	48	0	70.305
2	69100	70	0	70.305
2	69100	76	0	70.305
2	59541	50	0	70.305
2	59541	44	0	70.305
2	53430	22	0	70.305
2	53430	58	0	70.305
2	35931	48	0	70.305
2	35732	71	0	70.305
2	22858	32	0	70.305
2	11086	6	0	70.305
2	5337	16	0	70.305
2	5337	77	0	70.305
2	2174	77	0	70.305
2	53430	14	0	71.03
2	29007	69	0	71.03
2	7181	64	0	71.03
2	113473	53	0	71.755
2	37282	46	0	71.755
2	33745	21	0	72.48
2	33745	23	0	72.48
2	33745	57	0	72.48
2	97572	55	0	73.204
2	97572	50	0	73.204
2	97572	36	0	73.204
2	97572	34	0	73.204
2	97572	13	0	73.204
2	97572	71	0	73.204
2	97572	46	0	73.204
2	97572	56	0	73.204
2	97572	20	0	73.204
2	117597	24	0	80.502
2	64556	22	0	80.502
2	103179	67	0	81.227
2	114373	12	0	81.951
2	20855	45	0	83.401
2	100663	7	0	84.851
2	107068	68	0	85.575
2	110858	17	0	86.3
2	104818	22	0	95.834
2	87721	10	0	96.559
2	623	75	0	96.559
2	61028	19	0	100.189
2	40771	31	0	100.189
2	104797	71	0	103.818
2	104797	77	0	103.818
2	76179	44	0	103.818
2	109041	38	0	105.268
2	58729	14	0	105.268
2	51318	8	0	105.268
2	44237	49	0	105.268
2	44237	52	0	105.268
2	81991	26	0	106.717
2	81991	27	0	106.717
2	79055	16	0	108.167
2	3022	40	0	108.167
2	101245	41	0	108.892
2	85028	17	0	108.892
2	85028	36	0	108.892
2	60520	17	0	108.892
2	35612	14	0	109.616
2	35612	57	0	109.616
2	35612	38	0	109.616
2	25086	30	0	111.792
2	39639	8	0	112.516
2	2932	73	0	112.516
2	76076	25	0	113.241
2	66850	49	0	113.241
2	53256	47	0	113.241
2	78605	34	0	113.966
2	78605	35	0	113.966
2	117972	15	0	114.691
2	112547	9	0	114.691
2	111287	23	0	114.691
2	110862	6	0	114.691
2	110862	44	0	114.691
2	110076	43	0	114.691
2	83183	15	0	114.691
2	83183	19	0	114.691
2	72780	64	0	114.691
2	27835	66	0	114.691
2	27029	13	0	114.691
2	27029	14	0	114.691
2	4749	45	0	114.691
2	2592	45	0	114.691
2	2592	32	0	114.691
2	68004	26	0	115.415
2	68004	44	0	115.415
2	68004	26	0	115.415
3	93368	44	0	0
3	93368	44	0	0
3	93368	46	0	0
3	93368	41	0	0
3	93368	40	0	0
3	93368	47	0	0
3	47790	14	0	0.725
3	117364	71	0	1.449
3	112360	17	0	1.449
3	112360	77	0	1.449
3	112360	56	0	1.449
3	18259	72	0	1.449
3	18259	41	0	1.449
3	4385	70	0	1.449
3	3313	75	0	1.449
3	3223	72	0	1.449
3	118777	9	0	2.174
3	93217	33	0	2.174
3	13684	58	0	2.174
3	120091	65	0	2.899
3	93217	9	0	2.899
3	25681	37	0	2.899
3	115343	73	0	4.348
3	109460	31	0	5.073
3	100503	53	0	6.523
3	1271	33	0	6.523
3	77498	23	0	7.247
3	77498	21	0	7.247
3	77498	26	0	7.247
3	77498	40	0	7.247
3	18098	26	0	7.247
3	33100	17	0	7.972
3	32203	62	0	7.972
3	32203	41	0	7.972
3	32203	53	0	7.972
3	29335	7	0	7.972
3	2758	75	0	7.972
3	2758	27	0	7.972
3	96900	13	0	9.422
3	96900	17	0	9.422
3	77318	17	0	9.422
3	77318	63	0	9.422
3	15798	69	0	9.422
3	15798	65	0	9.422
3	15798	20	0	9.422
3	503	32	0	9.422
3	503	54	0	9.422
3	503	76	0	9.422
3	503	63	0	9.422
3	262	75	0	9.422
3	262	76	0	9.422
3	262	9	0	9.422
3	120205	35	0	10.147
3	49725	72	0	10.147
3	49725	40	0	10.147
3	15798	35	0	10.147
3	118594	52	0	10.871
3	82152	74	0	10.871
3	46241	26	0	10.871
3	15928	67	0	10.871
3	15928	68	0	10.871
3	15928	66	0	10.871
3	7601	49	0	10.871
3	7601	57	0	10.871
3	7601	51	0	10.871
3	4293	75	0	10.871
3	2053	64	0	10.871
3	2053	49	0	10.871
3	54901	17	0	11.596
3	54901	19	0	11.596
3	73440	30	0	12.321
3	57	9	0	12.321
3	57	75	0	12.321
3	99197	64	0	13.045
3	52474	16	0	13.045
3	52474	59	0	13.045
3	52474	33	0	13.045
3	112715	28	0	15.221
3	90444	40	0	15.221
3	90444	64	0	15.221
3	51770	41	0	15.221
3	121019	62	0	15.945
3	117714	57	0	15.945
3	117053	59	0	15.945
3	109731	41	0	15.945
3	109731	24	0	15.945
3	109731	33	0	15.945
3	90444	43	0	15.945
3	75930	35	0	15.945
3	62525	10	0	15.945
3	62525	25	0	15.945
3	32598	42	0	15.945
3	32028	50	0	15.945
3	32028	20	0	15.945
3	32028	14	0	15.945
3	32028	11	0	15.945
3	7803	60	0	15.945
3	7803	64	0	15.945
3	3489	34	0	16.67
3	101786	27	0	17.395
3	101786	32	0	17.395
3	101786	23	0	17.395
3	53444	59	0	17.395
3	53444	62	0	17.395
3	40930	68	0	17.395
3	121212	48	0	18.119
3	53444	68	0	18.119
3	116038	19	0	21.021
3	85790	33	0	21.021
3	85790	52	0	21.021
3	85790	71	0	21.021
3	4245	33	0	21.021
3	100802	10	0	22.471
3	100802	54	0	22.471
