set map marker phys gen
F1 3 179 8.666137 58.400999999999996
F1 3 180 9.089906 58.855999999999995
F1 3 181 8.700696 58.855999999999995
F1 3 182 8.693189 58.855999999999995
F1 3 183 8.688594 58.855999999999995
F1 3 184 8.67013 58.855999999999995
F1 3 185 8.667368 58.855999999999995
F1 3 186 8.335947 58.855999999999995
F1 3 187 8.750533 59.309999999999995
F1 3 188 9.251442 59.76499999999999
F1 3 189 9.23029 59.76499999999999
F1 3 190 9.210079 59.76499999999999
F1 3 191 9.206526 59.76499999999999
F1 3 192 9.184242 59.76499999999999
F1 3 193 9.167907 59.76499999999999
F1 3 194 9.066338 59.76499999999999
F1 3 195 9.032266 59.76499999999999
F1 3 196 8.991275 59.76499999999999
F1 3 197 8.951133 59.76499999999999
F1 3 198 8.834618 59.76499999999999
F1 3 199 8.799036 59.76499999999999
F1 3 200 8.788001 59.76499999999999
F1 3 201 8.787384 59.76499999999999
F1 3 202 9.494108 60.678
F1 3 203 9.668643 61.132
F1 3 204 9.598279 61.132
F1 3 205 9.596092 61.132
F1 3 206 9.50755 61.132
F1 3 207 9.493895 61.132
F1 3 208 9.468791 61.132
F1 3 209 9.892185 61.586999999999996
F1 3 210 9.691408 61.586999999999996
F1 3 211 9.608882 61.586999999999996
F1 3 212 9.945018 62.041999999999994
F1 3 213 9.931259 62.041999999999994
F1 3 214 9.985506 62.495999999999995
F1 3 215 10.062524 62.95099999999999
F1 3 216 10.058901 62.95099999999999
F1 3 217 10.058812 62.95099999999999
F1 3 218 10.056251 62.95099999999999
F1 3 219 10.055807 62.95099999999999
F1 3 220 10.201291 63.404999999999994
F1 3 221 10.146343 63.404999999999994
F1 3 222 10.10119 63.404999999999994
F1 3 223 10.425671 63.85999999999999
F1 3 224 10.397515 63.85999999999999
F1 3 225 10.379893 63.85999999999999
F1 3 226 10.375954 63.85999999999999
F1 3 227 10.341029 63.85999999999999
F1 3 228 10.32149 63.85999999999999
F1 3 229 10.307888 63.85999999999999
F1 3 230 10.306492 63.85999999999999
F1 3 231 10.22934 63.85999999999999
F1 3 232 10.215664 63.85999999999999
F1 3 233 10.215227 63.85999999999999
F1 3 234 10.201288 63.85999999999999
F1 3 235 10.196463 63.85999999999999
F1 3 236 10.165053 63.85999999999999
F1 3 237 10.162421 63.85999999999999
F1 3 238 10.488445 64.773
F1 3 239 11.079489 65.228
F1 3 240 11.076157 65.228
F1 3 241 11.064936 65.228
F1 3 242 11.060753 65.228
F1 3 243 11.015358 65.228
F1 3 244 11.008833 65.228
F1 3 245 10.955823 65.228
F1 3 246 10.812297 65.228
F1 3 247 10.779665 65.228
F1 3 248 10.770297 65.228
F1 3 249 10.764885 65.228
F1 3 250 10.754742 65.228
F1 3 251 10.704829 65.228
F1 3 252 10.667927 65.228
F1 3 253 10.644618 65.228
F1 3 254 10.602753 65.228
F1 3 255 10.578955 65.228
F1 3 256 10.571035 65.228
F1 3 257 10.546091 65.228
F1 3 258 11.196881 66.14099999999999
F1 3 259 11.190455 66.14099999999999
F1 3 260 11.133345 66.14099999999999
F1 3 261 11.119186 66.14099999999999
F1 3 262 11.119183 66.14099999999999
F1 3 263 11.118571 66.14099999999999
F1 3 264 11.248323 66.595
F1 3 265 11.242893 66.595
F1 3 266 11.37556 67.50899999999999
F1 3 267 11.336412 67.50899999999999
F1 3 268 11.322879 67.50899999999999
F1 3 269 11.306674 67.50899999999999
F1 3 270 11.279649 67.50899999999999
F1 3 271 11.562539 67.963
F1 3 272 11.559321 67.963
F1 3 273 11.531041 67.963
F1 3 274 11.514392 67.963
F1 3 275 11.605987 68.41799999999999
F1 3 276 11.836533 69.794
F1 3 277 11.923475 70.249
F1 3 278 12.131273 70.703
F1 3 279 12.102028 70.703
F1 3 280 12.064723 70.703
F1 3 281 12.062958 70.703
F1 3 282 11.975211 70.703
F1 3 283 11.962037 70.703
F1 3 284 12.284798 71.15799999999999
F1 3 285 12.222283 71.15799999999999
F1 3 286 12.215699 71.15799999999999
F1 3 287 12.205127 71.15799999999999
F1 3 288 12.181007 71.15799999999999
F1 3 289 12.1276 71.15799999999999
F1 3 290 12.476871 71.612
F1 3 291 12.345362 71.612
F1 3 292 12.627135000000001 72.067
F1 3 293 12.625507 72.067
F1 3 294 12.588019 72.067
F1 3 295 12.582117 72.067
F1 3 296 12.537606 72.067
F1 3 297 12.440742 72.067
F1 3 298 12.404512 72.067
F1 3 299 12.715019 72.52099999999999
F1 3 300 12.821775 72.976
F1 3 301 12.817098 72.976
F1 3 302 13.028014 73.88499999999999
F1 3 303 13.009706 73.88499999999999
F1 3 304 13.00344 73.88499999999999
F1 3 305 13.001043 73.88499999999999
F1 3 306 13.033108 74.339
F1 3 307 13.032604 74.339
F1 3 308 13.131703 74.794
F1 3 309 13.100265 74.794
F1 3 310 13.084535 74.794
F1 3 311 14.064782 75.249
F1 3 312 13.932091 75.249
F1 3 313 13.293174 75.249
F1 3 314 13.24267 75.249
F1 3 315 14.008165 75.703
F1 3 316 13.983691 75.703
F1 3 317 13.913454 75.703
F1 3 318 13.891373 75.703
F1 3 319 13.887989 75.703
F1 3 320 13.651606 75.703
F1 3 321 13.642682 75.703
F1 3 322 13.640566 75.703
F1 3 323 13.617689 75.703
F1 3 324 13.551997 75.703
F1 3 325 13.549021 75.703
F1 3 326 13.527054 75.703
F1 3 327 13.504189 75.703
F1 3 328 13.498197 75.703
F1 3 329 13.48772 75.703
F1 3 330 13.476702 75.703
F1 3 331 13.468815 75.703
F1 3 332 13.46437 75.703
F1 3 333 13.461342 75.703
F1 3 334 13.455518 75.703
F1 3 335 13.312141 75.703
F1 3 336 13.310949 75.703
F1 3 337 13.310179 75.703
F1 3 338 13.306468 75.703
F1 3 339 13.181926 75.703
F1 3 340 13.181433 75.703
F1 3 341 13.170986 75.703
F1 3 342 14.177704 76.15799999999999
F1 3 343 14.145868 76.15799999999999
F1 3 344 14.110019 76.15799999999999
F1 3 345 13.278037 76.15799999999999
F1 3 346 14.982758 76.612
F1 3 347 14.86233 76.612
F1 3 348 14.861205 76.612
F1 3 349 14.852558 76.612
F1 3 350 14.826178 76.612
F1 3 351 14.658998 76.612
F1 3 352 14.558886 76.612
F1 3 353 14.549443 76.612
F1 3 354 14.506024 76.612
F1 3 355 14.396599 76.612
F1 3 356 15.26652 77.067
F1 3 357 15.24619 77.067
F1 3 358 15.246187 77.067
F1 3 359 15.227479 77.067
F1 3 360 15.227476 77.067
F1 3 361 15.218728 77.067
F1 3 362 15.209888 77.067
F1 3 363 15.182357 77.067
F1 3 364 15.113068 77.067
F1 3 365 15.101452 77.067
F1 3 366 15.518413 77.52099999999999
F1 3 367 15.439836 77.52099999999999
F1 3 368 15.36514 77.52099999999999
F1 3 369 15.295361 77.52099999999999
F1 3 370 15.292874 77.52099999999999
F1 3 371 15.757826 77.976
F1 3 372 15.597135 77.976
F1 3 373 15.556825 77.976
F1 3 374 15.549553 77.976
F1 3 375 15.47459 77.976
F1 3 376 15.832045 78.42999999999999
F1 3 377 15.819652 78.42999999999999
F1 3 378 16.218718 79.344
F1 3 379 16.177594 79.344
F1 3 380 16.172096 79.344
F1 3 381 16.156314 79.344
F1 3 382 16.113964 79.344
F1 3 383 16.080652 79.344
F1 3 384 16.056766 79.344
F1 3 385 16.049387 79.344
F1 3 386 15.951451 79.344
F1 3 387 15.881004 79.344
F1 3 388 15.871161 79.344
F1 3 389 16.399384 79.798
F1 3 390 16.493012 80.25299999999999
F1 3 391 16.459503 80.25299999999999
F1 3 392 16.356799 80.25299999999999
F1 3 393 16.530863 80.707
F1 3 394 16.519943 80.707
F1 3 395 16.767938 81.621
F1 3 396 16.763145 81.621
F1 3 397 16.866967 82.53399999999999
F1 3 398 16.842856 82.53399999999999
F1 3 399 17.096624 82.988
F1 3 400 17.085505 82.988
F1 3 401 17.071274 82.988
F1 3 402 17.053223 82.988
F1 3 403 16.958326 82.988
F1 3 404 16.906723 82.988
F1 3 405 17.50803 83.443
F1 3 406 17.461617 83.443
F1 3 407 17.427095 83.443
F1 3 408 17.297908 83.443
F1 3 409 17.269563 83.443
F1 3 410 17.223286 83.443
F1 3 411 17.937803 84.356
F1 3 412 17.862089 84.356
F1 3 413 17.793286 84.356
F1 3 414 17.763965 84.356
F1 3 415 17.76327 84.356
F1 3 416 17.756027 84.356
F1 3 417 17.701607 84.356
F1 3 418 17.666822 84.356
F1 3 419 17.655347 84.356
F1 3 420 17.65487 84.356
F1 3 421 17.582553 84.356
F1 3 422 17.574084 84.356
F1 3 423 17.547705 84.356
F1 3 424 18.041741 84.81099999999999
F1 3 425 17.999858 84.81099999999999
F1 3 426 17.997691 84.81099999999999
F1 3 427 18.299997 85.26499999999999
F1 3 428 18.252175 85.26499999999999
F1 3 429 18.23939 85.26499999999999
F1 3 430 18.221803 85.26499999999999
F1 3 431 18.186452 85.26499999999999
F1 3 432 18.106762 85.26499999999999
F1 3 433 18.490145 85.72
F1 3 434 18.451664 85.72
F1 3 435 18.449221 85.72
F1 3 436 18.444711 85.72
F1 3 437 18.444475 85.72
F1 3 438 18.424385 85.72
F1 3 439 18.3874 85.72
F1 3 440 18.58545 86.633
F1 3 441 18.582111 86.633
F1 3 442 18.570842 86.633
F1 3 443 18.708401 87.088
F1 3 444 18.669594 87.542
F1 3 445 18.63865 87.542
F1 3 446 18.631858 87.542
F1 3 447 18.619296 87.542
F1 3 448 18.772016 87.99699999999999
F1 3 449 18.755959 87.99699999999999
F1 3 450 18.74696 87.99699999999999
F1 3 451 18.714673 87.99699999999999
F1 3 452 18.841747 88.451
F1 3 453 18.807336 88.451
F1 3 454 18.803672 88.451
F1 3 455 18.770255 88.451
F1 3 456 18.770252 88.451
F1 3 457 18.972028 88.90599999999999
F1 3 458 18.930749 88.90599999999999
F1 3 459 18.928029 88.90599999999999
F1 3 460 18.90387 88.90599999999999
F1 3 461 19.526285 89.36
F1 3 462 19.401053 89.36
F1 3 463 19.359726 89.36
F1 3 464 19.354605 89.36
F1 3 465 19.314157 89.36
F1 3 466 19.306812 89.36
F1 3 467 19.176644 89.36
F1 3 468 19.080466 89.36
F1 3 469 19.075918 89.36
F1 3 470 18.985935 89.36
F1 3 471 18.963678 89.36
F1 3 472 18.962638 89.36
F1 3 473 18.955926 89.36
F1 3 474 19.60023 89.815
F1 3 475 19.599971 89.815
F1 3 476 19.511496 89.815
F1 3 477 19.49843 89.815
F1 3 478 19.425379 89.815
F1 3 479 19.393185 89.815
F1 3 480 19.316255 89.815
F1 3 481 19.29791 89.815
F1 3 482 19.292831 89.815
F1 3 483 19.184658 89.815
F1 3 484 19.163519 89.815
F1 3 485 19.156416 89.815
F1 3 486 19.152853 89.815
F1 3 487 19.143274 89.815
F1 3 488 18.996552 89.815
F1 3 489 19.514503 90.27
F1 3 490 19.6404 90.72399999999999
F1 3 491 19.808678 91.179
F1 3 492 19.986209 91.633
F1 3 493 19.892645 91.633
F1 3 494 19.839651 91.633
F1 3 495 19.800454 91.633
F1 3 496 19.771469 91.633
F1 3 497 19.768333 91.633
F1 3 498 19.744967 91.633
F1 3 499 19.704579 91.633
F1 3 500 19.97283 92.088
F1 3 501 19.922385 92.088
F1 3 502 20.008317 92.542
F1 3 503 20.352155 92.99699999999999
F1 3 504 20.083937 92.99699999999999
F1 3 505 20.083479 92.99699999999999
F1 3 506 20.510142 93.451
F1 3 507 22.244273 94.828
F1 3 508 20.692187 94.828
F1 3 509 20.693169 95.282
F1 3 510 21.015617 95.737
F1 3 511 20.81755 95.737
F1 3 512 23.501342 96.191
F1 3 513 23.443464 96.191
F1 3 514 23.395437 96.191
F1 3 515 23.368898 96.191
F1 3 516 23.357048 96.191
F1 3 517 23.217077 96.191
F1 3 518 23.209912 96.191
F1 3 519 23.209504 96.191
F1 3 520 23.179634 96.191
F1 3 521 23.1375 96.191
F1 3 522 23.12807 96.191
F1 3 523 23.091655 96.191
F1 3 524 23.070725 96.191
F1 3 525 22.914273 96.191
F1 3 526 22.720243 96.191
F1 3 527 22.288258 96.191
F1 3 528 21.957464 96.191
F1 3 529 21.708747 96.191
F1 3 530 21.497068 96.191
F1 3 531 23.520045 96.64599999999999
F1 3 532 23.717208 97.1
F1 3 533 23.670049 97.1
F1 3 534 23.64405 97.1
F1 3 535 23.619649 97.1
F1 3 536 23.862809 97.55499999999999
F1 3 537 23.848736 97.55499999999999
F1 3 538 23.877983 98.009
F1 3 539 23.965853 98.464
F1 3 540 23.962263 98.464
F1 3 541 24.076441 98.919
F1 3 542 24.00611 98.919
F1 3 543 23.985364 98.919
F1 3 544 23.950898 98.919
F1 3 545 23.943143 98.919
F1 3 546 24.698668 99.37299999999999
F1 3 547 24.07666 99.37299999999999
F1 3 548 24.190019 99.82799999999999
F1 3 549 24.177316 99.82799999999999
F1 3 550 24.163051 99.82799999999999
F1 3 551 24.102443 99.82799999999999
F1 3 552 24.43613 100.282
F1 3 553 24.402782 100.282
F1 3 554 24.397918 100.282
F1 3 555 24.371193 100.282
F1 3 556 24.348797 100.282
F1 3 557 24.335794 100.282
F1 3 558 24.531155 100.737
F1 3 559 24.512596 100.737
F1 3 560 24.489725 100.737
F1 3 561 24.614236 101.191
F1 3 562 24.579586 101.191
F1 3 563 24.573504 101.191
F1 3 564 24.553319 101.191
F1 3 565 24.732497 102.1
F1 3 566 24.707618 102.1
F1 3 567 24.659174 102.1
F1 3 568 24.644323 102.1
F1 3 569 24.643531 102.1
F1 3 570 24.776861 102.55499999999999
F1 3 571 24.980712 103.923
F1 3 572 24.878159 103.923
F1 3 573 24.825995 103.923
F1 3 574 24.804873 103.923
F1 3 575 25.122363 104.836
F1 3 576 25.065899 104.836
F1 3 577 25.065458 104.836
F1 3 578 25.202525 105.291
F1 3 579 25.288212 105.74499999999999
F1 3 580 25.274235 105.74499999999999
F1 3 581 25.207834 105.74499999999999
F1 3 582 25.433201 106.65799999999999
F1 3 583 25.415007 106.65799999999999
F1 3 584 25.307076 106.65799999999999
F1 3 585 25.302406 106.65799999999999
F1 3 586 25.300608 106.65799999999999
F1 3 587 25.495875 107.113
F1 3 588 25.592964 108.026
F1 3 589 25.591236 108.026
F1 3 590 25.610641 108.481
F1 3 591 25.787886 108.93499999999999
F1 3 592 25.768441 108.93499999999999
F1 3 593 25.737685 108.93499999999999
F1 3 594 25.733664 108.93499999999999
F1 3 595 25.688618 108.93499999999999
F1 3 596 25.679182 108.93499999999999
F1 3 597 25.652707 108.93499999999999
F1 3 598 25.936917 109.39
F1 3 599 25.967013 109.844
F1 3 600 25.911282 109.844
F1 3 601 25.854173 109.844
F1 3 602 26.114411 110.29899999999999
F1 3 603 26.092036 110.29899999999999
F1 3 604 26.110595 110.753
F1 3 605 26.099525 110.753
F1 3 606 26.151699 111.208
F1 3 607 26.198462 111.663
F1 3 608 26.30631 112.11699999999999
F1 3 609 26.285935 112.57199999999999
F1 3 610 26.588772 113.481
F1 3 611 26.582483 113.481
F1 3 612 26.360889 113.481
F1 4 1 0.01274 0
F1 4 2 0.072104 0
F1 4 3 0.091183 0.455
F1 4 4 0.143575 0.455
F1 4 5 0.169468 0.455
F1 4 6 0.22343 0.909
F1 4 7 0.230963 0.909
F1 4 8 0.279036 1.364
F1 4 9 0.283166 1.364
F1 4 10 0.273229 1.818
F1 4 11 0.306552 1.818
F1 4 12 0.35119 1.818
F1 4 13 0.316162 2.273
F1 4 14 0.321692 2.273
F1 4 15 0.354279 2.273
F1 4 16 0.372872 2.273
F1 4 17 0.445126 2.273
F1 4 18 0.442508 2.727
F1 4 19 0.563085 3.182
F1 4 20 0.620851 3.182
F1 4 21 0.648216 3.182
F1 4 22 0.652416 3.182
F1 4 23 0.511336 3.636
F1 4 24 0.529237 3.636
F1 4 25 0.535225 3.636
F1 4 26 0.579976 3.636
F1 4 27 0.589284 3.636
F1 4 28 0.639535 3.636
F1 4 29 0.65909 3.636
F1 4 30 0.659483 3.636
F1 4 31 0.747323 4.091
F1 4 32 0.728904 4.545
F1 4 33 0.769125 4.545
F1 4 34 0.777191 4.545
F1 4 35 0.788008 5
F1 4 36 0.809097 5
F1 4 37 0.809492 5
F1 4 38 0.817698 5
F1 4 39 0.834118 5
F1 4 40 0.878937 5.913
F1 4 41 0.891587 5.913
F1 4 42 0.923613 5.913
F1 4 43 0.990289 7.757
F1 4 44 1.010058 7.757
F1 4 45 1.018414 8.211
F1 4 46 1.045788 8.666
F1 4 47 1.071536 9.12
F1 4 48 1.087838 9.575
F1 4 49 1.152144 10.03
F1 4 50 1.231838 10.943
F1 4 51 1.195113 11.397
F1 4 52 1.267723 11.852
F1 4 53 1.295806 12.765
F1 4 54 1.286361 13.22
F1 4 55 1.303435 13.22
F1 4 56 1.340535 13.674
F1 4 57 1.368478 13.674
F1 4 58 1.444822 15.051
F1 4 59 1.466061 15.964
F1 4 60 1.511758 16.877
F1 4 61 1.523615 16.877
F1 4 62 1.524615 16.877
F1 4 63 1.531301 16.877
F1 4 64 1.531889 16.877
F1 4 65 1.581301 17.79
F1 4 66 1.585639 18.245
F1 4 67 1.624776 19.158
F1 4 68 1.60521 19.613
F1 4 69 1.649903 20.067
F1 4 70 1.649906 20.067
F1 4 71 1.686602 21.443
F1 4 72 1.687381 21.443
F1 4 73 1.718112 21.443
F1 4 74 1.735422 21.898
F1 4 75 1.784124 22.353
F1 4 76 1.831134 23.266
F1 4 77 1.878525 24.642
F1 4 78 1.898165 25.097
F1 4 79 1.931651 26.94
F1 4 80 1.966178 29.255
F1 4 81 1.98543 29.255
F1 4 82 2.008866 29.255
F1 4 83 2.013093 29.255
F1 4 84 2.065182 30.623
F1 4 85 2.165092 33.415
F1 4 86 2.165095 33.415
F1 4 87 2.204905 34.324
F1 4 88 2.252656 36.167
F1 4 89 2.274269 36.622
F1 4 90 2.491417 37.998
F1 4 91 2.513324 37.998
F1 4 92 2.8394 39.842
F1 4 93 2.839403 39.842
F1 4 94 2.87764 39.842
F1 4 95 3.140823 40.755
F1 4 96 3.898732 40.755
F1 4 97 3.998667 40.755
F1 4 98 4.007626 40.755
F1 4 99 4.012334 40.755
F1 4 100 4.097636 40.755
F1 4 101 4.097639 40.755
F1 4 102 4.142067 40.755
F1 4 103 4.228224 40.755
F1 4 104 4.232579 40.755
F1 4 105 4.367728 40.755
F1 4 106 3.238198 41.209
F1 4 107 4.290235 41.209
F1 4 108 4.428067 41.209
F1 4 109 4.502057 41.209
F1 4 110 4.522291 41.209
F1 4 111 4.572276 41.209
F1 4 112 4.688745 41.209
F1 4 113 4.732859 41.209
F1 4 114 4.791421 41.664
F1 4 115 4.792069 41.664
F1 4 116 4.81594 41.664
F1 4 117 4.824083 41.664
F1 4 118 3.413132 42.118
F1 4 119 4.932121 42.118
F1 4 120 4.988517 42.118
F1 4 121 5.020295 42.118
F1 4 122 5.083616 42.118
F1 4 123 5.083619 42.118
F1 4 124 5.096971 42.118
F1 4 125 5.116893 42.573
F1 4 126 5.157461 42.573
F1 4 127 5.175829 43.028
F1 4 128 5.200621 43.028
F1 4 129 5.207245 43.028
F1 4 130 5.226384 43.028
F1 4 131 5.24996 43.482
F1 4 132 5.263568 43.482
F1 4 133 5.270951 43.482
F1 4 134 5.326043 43.482
F1 4 135 5.337263 43.482
F1 4 136 5.383434 43.482
F1 4 137 5.406645 43.482
F1 4 138 5.41992 43.482
F1 4 139 5.421042 43.482
F1 4 140 5.422324 43.482
F1 4 141 5.43921 43.482
F1 4 142 5.47397 43.482
F1 4 143 5.474487 43.482
F1 4 144 5.28692 43.937
F1 4 145 5.395541 43.937
F1 4 146 5.549026 43.937
F1 4 147 5.582553 43.937
F1 4 148 5.623072 43.937
F1 4 149 5.674051 43.937
F1 4 150 5.288475 44.391
F1 4 151 5.396079 44.391
F1 4 152 5.554885 44.391
F1 4 153 5.713372 45.304
F1 4 154 5.721359 45.304
F1 4 155 5.737333 45.304
F1 4 156 5.753341 45.304
F1 4 157 5.767024 45.304
F1 4 158 5.896474 45.304
F1 4 159 5.798179 45.759
F1 4 160 5.800528 45.759
F1 4 161 5.803628 45.759
F1 4 162 5.806323 45.759
F1 4 163 5.867709 45.759
F1 4 164 5.888831 45.759
F1 4 165 5.940637 45.759
F1 4 166 5.94064 45.759
F1 4 167 5.941886 45.759
F1 4 168 6.013023 45.759
F1 4 169 6.086019 45.759
F1 4 170 6.098295 45.759
F1 4 171 6.102214 45.759
F1 4 172 6.134357 46.214
F1 4 173 6.152403 46.214
F1 4 174 6.156418 46.214
F1 4 175 6.200781 46.668
F1 4 176 6.203999 46.668
F1 4 177 6.217206 47.123
F1 4 178 6.23792 47.123
F1 4 179 6.247331 47.123
F1 4 180 6.26826 47.123
F1 4 181 6.272825 47.577
F1 4 182 6.280969 47.577
F1 4 183 6.325683 47.577
F1 4 184 6.353243 47.577
F1 4 185 6.358175 47.577
F1 4 186 6.382854 47.577
F1 4 187 6.42015 47.577
F1 4 188 6.476622 48.032
F1 4 189 6.477666 48.032
F1 4 190 6.477669 48.032
F1 4 191 6.36031 48.486
F1 4 192 6.497374 48.941
F1 4 193 6.521688 48.941
F1 4 194 6.557898 49.854
F1 4 195 6.595749 50.309
F1 4 196 6.628585 50.309
F1 4 197 6.648311 50.309
F1 4 198 6.676434 50.763
F1 4 199 6.678309 50.763
F1 4 200 6.687012 51.218
F1 4 201 6.706515 51.218
F1 4 202 6.729468 51.218
F1 4 203 6.737694 51.218
F1 4 204 6.770222 51.672
F1 4 205 6.773969 51.672
F1 4 206 7.019015 51.672
F1 4 207 7.036326 51.672
F1 4 208 6.838801 52.127
F1 4 209 6.878605 52.127
F1 4 210 6.915067 52.127
F1 4 211 6.971998 52.127
F1 4 212 6.839849 52.581
F1 4 213 7.051957 52.581
F1 4 214 7.053018 52.581
F1 4 215 7.05826 52.581
F1 4 216 7.180077 53.036
F1 4 217 7.102612 53.491
F1 4 218 7.105029 53.491
F1 4 219 7.128848 53.491
F1 4 220 7.142548 53.491
F1 4 221 7.092329 53.945
F1 4 222 7.150835 53.945
F1 4 223 7.170536 53.945
F1 4 224 7.188027 53.945
F1 4 225 7.189393 53.945
F1 4 226 7.194035 53.945
F1 4 227 7.16806 54.4
F1 4 228 7.300102 56.689
F1 4 229 7.302413 56.689
F1 4 230 7.339732 56.689
F1 4 231 7.347282 56.689
F1 4 232 7.410462 57.144
F1 4 233 7.420182 57.144
F1 4 234 7.454652 58.057
F1 4 235 7.466099 58.511
F1 4 236 7.466363 58.511
F1 4 237 7.48657 58.511
F1 4 238 7.50017 58.511
F1 4 239 7.303667 58.966
F1 4 240 7.51997 59.421
F1 4 241 7.524364 59.421
F1 4 242 7.542931 59.421
F1 4 243 7.581126 59.875
F1 4 244 7.583119 59.875
F1 4 245 7.608315 59.875
F1 4 246 7.608318 59.875
F1 4 247 7.630349 59.875
F1 4 248 7.630659 59.875
F1 4 249 7.643875 59.875
F1 4 250 7.644987 59.875
F1 4 251 7.743809 60.33
F1 4 252 7.670282 60.784
F1 4 253 7.675775 60.784
F1 4 254 7.682894 60.784
F1 4 255 7.692052 60.784
F1 4 256 7.697497 60.784
F1 4 257 7.701157 60.784
F1 4 258 7.715978 60.784
F1 4 259 7.727646 60.784
F1 4 260 7.816804 60.784
F1 4 261 7.81764 60.784
F1 4 262 7.832473 60.784
F1 4 263 7.906275 61.239
F1 4 264 7.915773 61.239
F1 4 265 7.917448 61.239
F1 4 266 7.933837 61.239
F1 4 267 7.938943 61.239
F1 4 268 7.968269 61.239
F1 4 269 7.973473 61.693
F1 4 270 7.987053 61.693
F1 4 271 7.995913 61.693
F1 4 272 7.998508 61.693
F1 4 273 8.036093 61.693
F1 4 274 8.043611 61.693
F1 4 275 8.059602 61.693
F1 4 276 8.064757 61.693
F1 4 277 8.083981 61.693
F1 4 278 8.092981 61.693
F1 4 279 8.116343 61.693
F1 4 280 8.119262 61.693
F1 4 281 8.119596 61.693
F1 4 282 8.131078 61.693
F1 4 283 8.1351 61.693
F1 4 284 8.153419 61.693
F1 4 285 8.183801 61.693
F1 4 286 8.199475 61.693
F1 4 287 8.19958 61.693
F1 4 288 8.391232 61.693
F1 4 289 8.20002 62.148
F1 4 290 8.215126 62.148
F1 4 291 8.23101 62.148
F1 4 292 8.258249 62.148
F1 4 293 8.287586 62.148
F1 4 294 8.345848 62.148
F1 4 295 8.37135 62.148
F1 4 296 8.371353 62.148
F1 4 297 8.3754 62.148
F1 4 298 8.364122 62.602
F1 4 299 8.482804 62.602
F1 4 300 8.507578 62.602
F1 4 301 8.524363 62.602
F1 4 302 8.589204 62.602
F1 4 303 8.624876 62.602
F1 4 304 8.680497 62.602
F1 4 305 8.502784 63.057
F1 4 306 8.716884 63.057
F1 4 307 8.716887 63.512
F1 4 308 8.725309 63.512
F1 4 309 8.723811 63.966
F1 4 310 8.766611 63.966
F1 4 311 8.726753 64.421
F1 4 312 8.768272 64.421
F1 4 313 8.806317 64.875
F1 4 314 8.813046 64.875
F1 4 315 8.834545 64.875
F1 4 316 8.856985 64.875
F1 4 317 8.877411 64.875
F1 4 318 8.87795 64.875
F1 4 319 8.880933 64.875
F1 4 320 8.917394 65.33
F1 4 321 8.915691 65.784
F1 4 322 8.950567 66.239
F1 4 323 8.95417 66.239
F1 4 324 8.990889 66.239
F1 4 325 8.991183 66.239
F1 4 326 9.024001 66.693
F1 4 327 9.030434 66.693
F1 4 328 9.033761 67.148
F1 4 329 9.136026 67.602
F1 4 330 9.143691 67.602
F1 4 331 9.184029 67.602
F1 4 332 9.190659 67.602
F1 4 333 9.214379 67.602
F1 4 334 9.224847 68.057
F1 4 335 9.235417 68.057
F1 4 336 9.331001 68.057
F1 4 337 9.363419 68.057
F1 4 338 9.4193 68.057
F1 4 339 9.386561 68.512
F1 4 340 9.513478 68.966
F1 4 341 9.651532 69.421
F1 4 342 9.596718 69.875
F1 4 343 9.681674 70.788
F1 4 344 9.864828 70.788
F1 4 345 9.933842 71.243
F1 4 346 9.941768 71.243
F1 4 347 9.987398 71.698
F1 4 348 10.162652 72.611
F1 4 349 10.162649 73.065
F1 4 350 10.249058 73.065
F1 4 351 10.251799 73.065
F1 4 352 10.265163 73.065
F1 4 353 10.338895 73.52
F1 4 354 10.341149 73.52
F1 4 355 10.341152 73.52
F1 4 356 10.440376 73.974
F1 4 357 10.477399 73.974
F1 4 358 10.524871 73.974
F1 4 359 10.503156 74.429
F1 4 360 10.518076 74.429
F1 4 361 10.528659 74.429
F1 4 362 10.588357 74.884
F1 4 363 10.59229 74.884
F1 4 364 10.597553 74.884
F1 4 365 10.611016 75.338
F1 4 366 10.923779 76.714
F1 4 367 10.906446 77.169
F1 4 368 10.939143 77.169
F1 4 369 10.973865 77.169
F1 4 370 10.996823 77.169
F1 4 371 11.014427 77.169
F1 4 372 11.016537 77.169
F1 4 373 11.02531 77.169
F1 4 374 11.04529 77.623
F1 4 375 11.077903 77.623
F1 4 376 11.092173 77.623
F1 4 377 11.121033 77.623
F1 4 378 11.176745 77.623
F1 4 379 11.196557 77.623
F1 4 380 11.256269 78.078
F1 4 381 11.282395 78.533
F1 4 382 11.337962 78.533
F1 4 383 11.346451 78.533
F1 4 384 11.371769 78.533
F1 4 385 11.411575 78.987
F1 4 386 11.473125 79.442
F1 4 387 11.549988 79.896
F1 4 388 11.685671 79.896
F1 4 389 11.736797 80.351
F1 4 390 11.776836 80.351
F1 4 391 11.940285 80.805
F1 4 392 11.965463 80.805
F1 4 393 11.974229 81.26
